0.023
0.033
0.043
0.053
0.063
0.073
0.083
0.093
0.103
0.113
0.123
0.133
0.143	261.574
0.153	289.588
0.163	348.423
0.173	425.020
0.183	490.469
0.193	520.298
0.203	400.964	529.181
0.213	400.866	528.581
0.223	400.543	526.069
0.233	400.084	235.096	524.203
0.243	399.684	280.579	523.325
0.253	399.490	312.049	523.144
0.263	399.470	326.287	523.348
0.273	399.460	330.337	523.710
0.283	399.350	330.490	524.132
0.293	399.164	330.358	524.635
3.483	131.772	333.104	261.169	397.379
3.493	131.784	333.199	261.656	397.212
3.503	131.791	333.256	262.351	397.046
3.513	131.775	333.302	263.077	396.974
3.523	131.738	333.553	263.707	396.994
3.533	131.678	334.200	264.188	397.079
3.543	131.603	334.927	264.651	397.194
3.553	131.531	334.559	265.299	397.322
3.563	131.477	330.798	266.157	397.458
3.573	131.443	321.836	266.928	397.553
3.583	131.438	310.878	267.179	397.595
3.593	131.448	303.059	266.386	397.642
3.603	131.442	299.192	263.162	397.741
3.613	131.417	297.408	256.577	397.869
3.623	131.374	296.648	247.578	397.992
3.633	131.318	296.266	240.636	398.070
3.643	131.263	296.113	236.287	398.082
3.653	131.211	296.076	234.595	398.061
3.663	131.157	296.094	234.440	398.018
3.673	131.106	296.140	235.100	397.939
3.683	131.069	296.191	235.868	397.862
3.693	131.053	296.224	236.558	397.817
3.703	131.056	296.210	237.055	397.821
3.713	131.063	296.124	237.308	397.874
3.723	131.065	295.978	237.373	397.948
3.733	131.059	295.817	237.375	397.977
3.743	131.054	295.696	237.380	397.860
3.753	131.054	295.634	237.269	397.561
3.763	131.043	295.633	236.907	397.093
3.773	131.016	295.694	236.345	396.503
3.783	130.987	295.838	235.815	395.894
3.793	130.973	296.065	235.504	395.552
3.803	130.974	296.381	235.421	396.013
3.813	130.940	296.811	235.501	397.838
3.823	130.741	297.431	235.703	401.005
3.833	130.303	298.265	235.943	403.619
3.843	129.762	299.264	236.165	403.041
3.853	130.058	300.044	236.400	401.196
3.863	132.730	299.654	236.780	405.817
3.873	140.411	296.678	237.433	417.691
3.883	153.559	290.177	238.301	430.620
3.893	165.144	280.715	238.942	438.774
3.903	172.566	271.669	238.846	442.751
3.913	175.973	266.117	237.538	443.965
3.923	177.125	264.342	234.531	443.797
3.933	177.412	264.674	230.036	443.245
3.943	177.446	265.272	225.436	442.817
3.953	177.404	265.635	222.032	442.695
3.963	177.293	265.732	220.559	442.904
3.973	177.126	265.753	220.172	443.308
3.983	176.956	265.800	220.401	443.723
3.993	176.809	265.852	220.840	444.014
4.003	176.667	265.876	221.262	444.118
4.013	176.519	265.881	221.557	444.048
4.023	176.369	265.886	221.709	443.855
4.033	176.249	265.899	221.728	443.640
4.043	176.188	265.911	221.665	443.529
4.053	176.197	265.903	221.540	443.563
4.063	176.267	265.873	221.374	443.687
4.073	176.373	265.834	221.183	443.789
4.083	176.471	265.813	221.003	443.794
4.093	176.526	265.814	220.872	443.689
4.103	176.546	265.818	220.814	443.501
4.113	176.549	265.824	220.850	443.259
4.123	176.537	265.843	220.932	442.960
4.133	176.418	265.878	221.036	442.616
4.143	175.845	265.912	221.180	442.290
4.153	174.450	265.906	221.493	442.065
4.163	172.353	265.856	222.177	441.994
4.173	170.264	265.787	223.434	442.035
4.183	168.933	265.704	224.966	442.079
4.193	168.224	265.638	225.446	442.083
4.203	167.801	265.626	222.291	442.056
4.213	167.485	265.645	214.890	442.058
4.223	167.246	265.676	205.225	442.156
4.233	167.087	265.743	198.662	442.272
4.243	166.959	265.826	194.966	442.248
4.253	166.822	265.892	194.328	441.888
4.263	166.676	265.920	194.942	441.095
4.273	166.526	265.916	195.722	439.939
4.283	166.375	265.899	196.283	438.530
4.293	166.223	265.886	196.538	436.900
4.303	166.067	265.869	196.535	434.979
4.313	165.922	265.854	196.382	432.699
4.323	165.821	265.851	196.171	429.937
4.333	165.789	265.866	195.973	426.630
4.343	165.833	265.907	195.834	423.011
4.353	165.932	265.984	195.778	419.936
4.363	166.023	266.094	195.791	419.147
4.373	166.079	266.176	195.857	423.044
4.383	166.141	266.143	195.947	433.410
4.393	166.299	265.976	196.028	452.032
4.403	166.660	265.800	196.084	471.241
4.413	167.328	265.903	196.113	484.366
4.423	168.057	266.801	196.122	488.798
4.433	168.272	269.400	196.164	487.880
4.443	167.006	274.286	196.308	486.264
4.453	163.462	280.231	196.569	486.179
4.463	157.744	286.199	196.862	487.558
4.473	151.372	291.291	196.869	489.369
4.483	148.903	294.840	195.962	490.928
4.493	148.164	296.647	193.465	492.110
4.503	148.313	297.097	189.129	493.010
4.513	148.562	296.808	184.677	493.630
4.523	148.620	296.381	180.892	494.098
4.533	148.470	296.088	178.772	494.620
4.543	148.188	295.982	177.640	495.257
4.553	147.921	296.032	177.119	495.934
4.563	147.721	296.180	176.955	496.480
4.573	147.581	296.344	177.026	496.617
4.583	147.490	296.456	177.256	496.283
4.593	147.435	296.499	177.550	495.592
4.603	147.411	296.491	177.814	494.716
4.613	147.417	296.447	177.998	493.777
4.623	147.439	296.382	178.086	492.883
4.633	147.461	296.295	178.080	492.130
4.643	147.473	296.177	177.993	491.607
4.653	147.471	296.037	177.854	491.419
4.663	147.440	295.907	177.716	491.596
4.673	147.369	295.806	177.605	492.105
4.683	147.270	295.744	177.519	492.938
4.693	147.164	295.732	177.460	494.108
4.703	147.048	295.766	177.439	495.603
4.713	146.927	295.827	177.461	497.237
4.723	146.816	295.888	177.516	498.622
4.733	146.720	295.929	177.602	499.376
4.743	146.648	295.955	177.723	499.283
4.753	146.616	295.979	177.851	498.320
4.763	146.615	296.000	177.960	496.783
4.773	146.634	296.016	178.034	495.193
4.783	146.651	296.029	178.064	493.940
4.793	146.640	296.035	178.051	493.157
4.803	146.591	296.037	178.007	492.704
4.813	146.505	296.037	177.933	492.549
4.823	146.405	296.039	177.828	492.703
4.833	146.324	296.043	177.706	493.180
4.843	146.275	296.044	177.609	493.883
4.853	146.261	296.048	177.579	494.671
4.863	146.264	296.065	177.632	495.445
4.873	146.272	296.094	177.731	496.177
4.883	146.278	296.131	177.828	496.774
4.893	146.276	296.163	177.880	497.055
4.903	146.281	296.164	177.872	496.891
4.913	146.314	296.121	177.825	496.388
4.923	146.383	296.049	177.774	495.707
4.933	146.477	295.982	177.745	494.976
4.943	146.559	295.943	177.732	494.386
4.953	146.593	295.948	177.724	494.440
4.963	146.583	295.994	177.725	495.975
4.973	146.570	296.081	177.751	500.445
4.983	146.606	296.207	177.816	507.855
4.993	146.736	296.370	177.911	516.279
5.003	146.968	296.549	178.015	521.303
5.013	147.326	296.734	178.114	521.419
5.023	147.787	296.911	178.198	519.480
5.033	147.880	297.056	178.263	518.128
5.043	146.590	297.198	178.324	518.886
5.053	143.013	297.678	178.417	521.485
5.063	137.778	299.741	178.570	524.805
5.073	132.880	304.894	178.809	527.427
5.083	130.791	314.527	179.344	528.513
5.093	130.725	324.911	180.822	528.082
5.103	131.317	331.518	184.437	526.361
5.113	131.661	334.211	190.174	524.035
5.123	131.700	334.518	195.242	522.013
5.133	131.627	333.972	197.527	520.650
5.143	131.578	333.461	197.942	519.882
5.153	131.545	333.160	197.748	519.687
5.163	131.464	333.002	197.657	520.166
5.173	131.299	332.958	197.780	521.381
5.183	131.116	333.009	197.977	522.934
5.193	130.961	333.001	198.143	524.243
5.203	130.859	332.914	198.222	524.880
5.213	130.791	332.732	198.192	524.627
5.223	130.749	332.457	198.073	523.726
5.233	130.743	332.164	197.921	522.865
5.243	130.763	331.918	197.791	522.789
5.253	130.790	331.751	197.725	523.815
5.263	130.817	331.670	197.705	525.243
5.273	130.826	331.638	197.713	526.084
5.283	130.788	331.629	197.742	525.666
5.293	130.692	331.650	197.794	523.757
5.303	130.541	331.687	197.880	520.871
5.313	130.352	331.716	198.004	518.106
5.323	130.186	331.738	198.105	516.669
5.333	130.117	331.753	198.090	516.999
5.343	130.138	331.758	197.993	518.390
5.353	130.241	331.755	197.879	520.040
5.363	130.410	331.760	197.808	521.331
5.373	130.612	331.772	197.800	522.008
5.383	130.802	331.775	197.843	522.114
5.393	130.956	331.794	197.923	522.002
5.403	131.075	331.845	198.015	522.342
5.413	131.165	331.901	198.076	523.471
5.423	131.209	331.950	198.067	525.083
5.433	131.199	331.973	197.994	526.462
5.443	131.137	331.962	197.889	526.976
5.453	131.037	331.928	197.786	526.494
5.463	130.936	331.901	197.703	525.213
5.473	130.870	331.884	197.644	523.545
5.483	130.836	331.860	197.605	521.901
5.493	130.811	331.850	197.596	520.533
5.503	130.765	331.881	197.622	519.614
5.513	130.691	331.958	197.676	519.107
5.523	130.592	332.043	197.739	518.858
5.533	130.481	332.110	197.792	518.965
5.543	130.375	332.166	197.825	519.717
5.553	130.269	332.228	197.842	521.216
5.563	130.170	332.293	197.838	523.133
5.573	130.103	332.342	197.812	524.976
5.583	130.086	332.367	197.766	526.350
5.593	130.114	332.389	197.713	527.292
5.603	130.165	332.416	197.664	528.006
5.613	130.232	332.429	197.640	528.494
5.623	130.326	332.425	197.643	528.303
5.633	130.451	332.421	197.665	527.200
5.643	130.590	332.413	197.697	525.306
5.653	130.719	332.401	197.719	523.177
5.663	130.827	332.395	197.711	521.571
5.673	130.929	332.395	197.666	520.876
5.683	131.031	332.382	197.599	520.922
5.693	131.114	332.343	197.532	521.290
5.703	131.169	332.282	197.479	521.799
5.713	131.196	332.203	197.449	522.530
5.723	131.196	332.109	197.441	523.537
5.733	131.159	332.018	197.449	524.767
5.743	131.074	331.937	197.465	526.073
5.753	130.938	331.856	197.487	527.377
5.763	130.772	331.775	197.513	528.640
5.773	130.605	331.697	197.521	529.688
5.783	130.453	331.626	197.500	530.271
5.793	130.316	331.586	197.462	530.193
5.803	130.196	331.606	197.437	529.310
5.813	130.121	331.682	197.446	527.743
5.823	130.115	331.790	197.482	525.726
5.833	130.204	331.901	197.507	523.617
5.843	130.371	332.006	197.486	521.784
5.853	130.573	332.100	197.439	520.555
5.863	130.776	332.182	197.412	520.152
5.873	130.967	332.261	197.432	520.653
5.883	131.119	332.335	197.465	521.585
5.893	131.219	332.398	197.469	522.632
5.903	131.284	332.453	197.446	523.698
5.913	131.335	332.484	197.413	524.759
5.923	131.376	332.478	197.398	525.783
5.933	131.394	332.436	197.426	526.708
5.943	131.390	332.379	197.504	527.410
5.953	131.378	332.337	197.625	527.862
5.963	131.360	332.325	197.768	528.183
5.973	131.331	332.345	197.916	528.384
5.983	131.287	332.384	198.053	528.170
5.993	131.224	332.421	198.172	527.286
6.003	131.129	332.456	198.287	525.739
6.013	131.002	332.510	198.399	523.861
6.023	130.867	332.599	198.484	522.166
6.033	130.724	332.717	198.508	520.978
6.043	130.592	332.844	198.462	520.465
6.053	130.504	332.951	198.392	520.684
6.063	130.463	333.023	198.365	521.416
6.073	130.458	333.077	198.409	522.397
6.083	130.490	333.149	198.494	523.461
6.093	130.570	333.214	198.609	524.482
6.103	130.725	333.251	198.796	525.483
6.113	130.958	333.284	199.125	526.576
6.123	131.253	333.330	199.631	527.817
6.133	131.578	333.390	200.282	529.104
6.143	131.881	333.450	200.995	530.097
6.153	132.104	333.498	201.660	530.414
6.163	132.240	333.549	202.170	529.823
6.173	132.275	333.655	202.437	528.492
6.183	132.221	333.875	202.422	526.624
6.193	132.098	334.254	202.219	524.529
6.203	131.946	334.830	202.029	522.872
6.213	131.802	335.553	202.117	522.095
6.223	131.669	336.330	202.602	522.241
6.233	131.521	336.995	202.984	523.078
6.243	131.367	337.331	524.146
6.253	131.254	337.279	525.261
6.263	131.232	337.071	526.457
6.273	131.313	527.811
6.283	131.449	529.273
6.293	131.603	530.653
6.303	131.759	531.761
6.313	131.915	532.431
6.323	132.080	532.621
6.333	132.227	532.489
6.343	132.345	532.480
6.353	132.443	533.137
6.363	132.512	534.410
6.373	132.544
6.383	132.523
6.393	132.411
6.403	132.209
6.413	131.891
6.423	131.441
6.433	130.975
6.443	130.671
6.453
6.463
6.473
6.483
6.493
6.503
6.513
6.523
6.533
6.543
6.553
6.563
6.573
6.583
6.593
6.603
6.613
6.623
6.633
6.643
6.653
6.663
6.673
6.683
6.693
6.703
6.713
6.723
6.733
6.743
6.753	317.597
6.763	414.276
6.773	516.829
6.783	573.137
6.793	594.447
6.803	598.634
6.813	596.097
6.823	592.332
6.833	589.610
6.843	588.359
6.853	98.774	587.717
6.863	98.943	587.282
6.873	98.961	244.571	587.253
6.883	98.917	244.976	587.967
6.893	98.915	245.535	589.255
6.903	98.975	246.351	590.864
6.913	99.060	247.320	592.560
6.923	99.130	248.188	594.119
6.933	99.168	248.831	595.455
6.943	99.189	249.220	596.580
6.953	99.195	396.903	249.406	597.510
6.963	99.182	397.714	249.463	598.185
6.973	99.148	397.929	249.452	598.439
6.983	99.091	397.848	249.436	598.037
6.993	99.013	397.789	249.441	596.823
7.003	98.924	397.868	249.476	594.976
7.013	98.835	398.030	249.565	592.757
7.023	98.761	398.129	249.691	590.543
7.033	98.711	398.131	249.841	588.779
7.043	98.691	398.062	249.993	587.841
7.053	98.692	397.972	250.096	587.821
7.063	98.694	397.902	250.107	588.565
7.073	98.681	397.863	250.034	589.747
7.083	98.654	397.837	249.898	591.091
7.093	98.629	397.793	249.745	592.385
7.103	98.614	397.714	249.639	593.529
7.113	98.599	397.600	249.610	594.539
7.123	98.572	397.455	249.648	595.378
7.133	98.530	397.282	249.714	595.896
7.143	98.492	397.117	249.765	595.949
7.153	98.478	397.028	249.794	595.376
7.163	98.486	397.057	249.814	594.078
7.173	98.498	397.195	249.809	592.108
7.183	98.491	397.356	249.769	589.885
7.193	98.460	397.480	249.695	587.951
7.203	98.418	397.569	249.625	586.690
7.213	98.379	397.642	249.590	586.095
7.223	98.341	397.693	249.583	585.884
7.233	98.305	397.703	249.588	585.812
7.243	98.280	397.676	249.600	585.746
7.253	98.266	397.636	249.619	585.671
7.263	98.261	397.598	249.628	585.644
7.273	98.266	397.578	249.613	585.751
7.283	98.280	397.568	249.583	586.053
7.293	98.295	397.532	249.552	586.521
7.303	98.311	397.440	249.515	587.069
7.313	98.321	397.308	249.476	587.590
7.323	98.315	397.197	249.464	588.007
7.333	98.286	397.161	249.501	588.278
7.343	98.242	397.205	249.580	588.388
7.353	98.214	397.302	249.653	588.348
7.363	98.241	397.436	249.703	588.182
7.373	98.365	397.588	249.802	587.854
7.383	98.600	397.733	250.087	587.279
7.393	98.891	397.837	250.707	586.609
7.403	99.231	397.895	251.673	586.277
7.413	100.038	397.926	252.594	586.525
7.423	101.963	397.994	252.843	587.187
7.433	104.791	398.257	252.276	587.664
7.443	107.597	398.970	251.425	586.460
7.453	110.195	400.338	251.014	580.510
7.463	111.590	402.105	251.619	566.638
