0.023
0.033
0.043
0.053
0.063
0.073
0.083
0.093	113.236
0.103	115.788
0.113	116.453
0.123	116.390
0.133	116.359
0.143	116.506
0.153	116.758
0.163	117.019	290.862
0.173	117.236	293.003	385.513
0.183	117.398	294.727	387.890
0.193	117.501	295.832	389.879
0.203	117.532	296.521	391.392
0.213	117.468	296.898	392.407
0.223	117.360	297.057	393.032
1.023	109.573	296.570	234.397	465.560
1.033	109.767	296.544	234.468	466.412
1.043	109.868	296.590	234.496	466.789
1.053	110.035	296.690	234.525	467.027
1.063	110.281	296.796	234.558	467.109
1.073	110.540	296.864	234.592	466.755
1.083	110.715	296.885	234.647	465.972
1.093	110.814	296.867	234.745	464.927
1.103	110.852	296.841	234.873	463.820
1.113	110.855	296.828	235.022	462.896
1.123	110.833	296.815	235.185	462.341
1.133	110.790	296.793	235.343	462.219
1.143	110.732	296.770	235.483	462.422
1.153	110.669	296.776	235.584	462.799
1.163	110.613	296.807	235.649	463.240
1.173	110.559	296.836	235.683	463.596
1.183	110.514	296.832	235.722	463.562
1.193	110.494	296.800	235.853	462.997
1.203	110.492	296.764	236.113	461.910
1.213	110.480	296.727	236.428	460.550
1.223	110.448	296.667	236.720	459.323
1.233	110.403	296.567	236.965	458.288
1.243	110.355	296.442	237.178	455.941
1.253	110.312	296.338	237.363	447.003
1.263	110.330	296.285	237.527	429.188
1.273	110.535	296.294	237.692	408.284
1.283	111.111	296.381	237.877	393.585
1.293	112.022	296.554	238.010	387.949
1.303	112.829	296.848	237.841	386.814
1.313	113.132	297.287	237.211	387.272
1.323	112.702	297.855	236.374	387.989
1.333	111.721	298.511	235.807	388.700
1.343	111.171	299.244	235.711	389.467
1.353	111.889	300.110	235.816	390.306
1.363	114.181	300.987	235.835	391.186
1.373	115.821	301.515	235.812	392.008
1.383	116.492	301.368	235.897	392.583
1.393	116.622	300.513	236.174	392.796
1.403	116.592	299.281	236.597	392.662
1.413	116.593	298.180	236.948	392.286
1.423	116.659	297.459	237.105	391.720
1.433	116.757	297.090	237.044	391.003
1.443	116.854	296.946	236.832	390.178
1.453	116.936	296.873	236.544	389.343
1.463	116.992	296.792	236.245	388.643
1.473	117.015	296.664	235.941	388.261
1.483	117.014	296.488	235.627	388.278
1.493	116.992	296.279	235.369	388.667
1.503	116.941	296.066	235.193	389.287
1.513	116.862	295.885	235.065	389.969
1.523	116.792	295.761	234.924	390.596
1.533	116.760	295.704	234.743	391.121
1.543	116.757	295.702	234.545	391.537
1.553	116.749	295.726	234.372	391.830
1.563	116.683	295.770	234.247	392.019
1.573	116.543	295.832	234.186	392.069
1.583	116.388	295.889	234.190	391.863
1.593	116.427	295.926	234.249	391.430
1.603	116.897	295.950	234.359	390.883
1.613	118.149	295.971	234.496	390.369
1.623	120.456	296.007	234.623	390.070
1.633	123.962	296.063	234.728	390.064
1.643	128.769	296.128	234.801	390.262
1.653	133.435	296.178	234.844	390.490
1.663	135.164	296.194	234.876	390.641
1.673	135.149	296.180	234.936	390.738
1.683	134.087	296.149	235.029	390.838
1.693	132.951	296.116	235.123	390.979
1.703	132.179	296.096	235.171	391.166
1.713	131.713	296.083	235.163	391.377
1.723	131.468	296.072	235.094	391.549
1.733	131.364	296.077	234.958	391.593
1.743	131.352	296.111	234.782	391.412
1.753	131.389	296.166	234.586	390.951
1.763	131.416	296.218	234.428	390.095
1.773	131.406	296.252	234.377	389.052
1.783	131.391	296.268	234.444	388.543
1.793	131.393	296.265	234.565	389.001
1.803	131.388	296.234	234.706	389.965
1.813	131.354	296.170	234.872	390.739
1.823	131.298	296.082	235.077	391.151
1.833	131.234	295.994	235.347	391.332
1.843	131.169	295.935	235.719	391.404
1.853	131.119	295.913	236.179	391.314
1.863	131.102	295.923	236.697	391.034
1.873	131.130	295.967	237.240	390.301
1.883	131.228	296.045	237.627	388.474
1.893	131.424	296.159	237.557	384.092
1.903	131.711	296.317	236.976	375.672
1.913	131.919	296.550	236.251	364.127
1.923	131.621	296.875	236.110	354.185
1.933	130.259	297.314	236.503	348.761
1.943	129.285	297.875	235.594	346.663
1.953	129.723	298.543	231.347	345.953
1.963	132.647	299.281	225.169	345.501
1.973	137.200	299.956	220.004	345.168
1.983	142.441	300.237	218.472	345.131
1.993	146.659	299.837	218.629	345.473
2.003	148.559	298.909	219.283	346.017
2.013	148.998	297.864	219.961	346.551
2.023	148.704	297.079	220.565	346.980
2.033	148.309	296.636	221.070	347.236
2.043	148.015	296.456	221.457	347.324
2.053	147.812	296.409	221.661	347.388
2.063	147.688	296.395	221.699	347.605
2.073	147.612	296.354	221.647	348.069
2.083	147.559	296.270	221.582	348.593
2.093	147.520	296.145	221.547	348.757
2.103	147.494	295.974	221.559	348.305
2.113	147.476	295.779	221.595	347.404
2.123	147.465	295.583	221.620	346.279
2.133	147.486	295.418	221.621	345.312
2.143	147.556	295.312	221.604	344.778
2.153	147.661	295.262	221.573	344.678
2.163	147.780	295.275	221.552	344.877
2.173	147.876	295.338	221.585	345.216
2.183	147.932	295.425	221.688	345.547
2.193	147.959	295.503	221.854	345.840
2.203	148.013	295.548	222.032	346.179
2.213	148.176	295.579	222.171	346.641
2.223	148.544	295.622	222.255	347.250
2.233	149.201	295.676	222.275	347.942
2.243	150.074	295.728	222.248	348.519
2.253	150.476	295.776	222.201	348.761
2.263	148.964	295.821	222.167	348.614
2.273	144.641	295.852	222.149	348.204
2.283	138.874	295.869	222.132	347.761
2.293	134.253	295.885	222.104	347.473
2.303	132.041	295.909	222.071	347.389
2.313	131.637	295.951	222.054	347.424
2.323	131.768	296.006	222.057	347.539
2.333	131.740	296.069	222.051	347.726
2.343	131.573	296.140	222.007	348.022
2.353	131.399	296.216	221.919	348.377
2.363	131.295	296.293	221.819	348.707
2.373	131.255	296.358	221.726	348.951
2.383	131.250	296.393	221.654	349.107
2.393	131.262	296.384	221.621	349.248
2.403	131.298	296.347	221.631	349.444
2.413	131.338	296.289	221.689	349.697
2.423	131.344	296.224	221.740	349.837
2.433	131.314	296.173	221.731	349.518
2.443	131.277	296.152	221.672	348.667
2.453	131.237	296.163	221.575	347.931
2.463	131.197	296.190	221.458	349.452
2.473	131.181	296.234	221.348	355.599
2.483	131.197	296.303	221.275	366.597
2.493	131.238	296.399	221.275	378.055
2.503	131.303	296.521	221.371	385.357
2.513	131.400	296.670	221.601	389.296
2.523	131.545	296.869	222.151	391.241
2.533	131.662	297.143	223.427	392.466
2.543	131.575	297.494	225.867	393.454
2.553	131.120	297.880	229.311	394.101
2.563	130.345	298.279	232.503	394.626
2.573	129.032	298.732	234.513	395.251
2.583	126.306	299.250	235.673	395.664
2.593	123.286	299.749	236.279	395.814
2.603	119.443	300.147	236.649	396.085
2.613	116.593	300.381	236.891	396.672
2.623	115.567	300.444	237.078	397.467
2.633	115.571	300.315	237.228	398.183
2.643	115.945	299.910	237.338	398.524
2.653	116.281	299.241	237.386	398.487
2.663	116.491	298.436	237.346	398.233
2.673	116.594	297.616	237.238	397.900
2.683	116.621	296.887	237.077	397.503
2.693	116.607	296.346	236.898	397.015
2.703	116.586	296.038	236.753	396.473
2.713	116.587	295.922	236.684	396.064
2.723	116.604	295.934	236.718	395.941
2.733	116.620	296.010	236.835	396.068
2.743	116.632	296.095	237.013	396.329
2.753	116.646	296.141	237.229	396.603
2.763	116.665	296.130	237.443	396.821
2.773	116.680	296.084	237.614	396.946
2.783	116.686	296.038	237.712	396.950
2.793	116.697	296.009	237.690	396.796
2.803	116.736	295.993	237.498	396.524
2.813	116.805	296.000	237.131	396.491
2.823	116.889	296.039	236.745	397.730
2.833	116.968	296.099	236.833	402.334
2.843	117.026	296.167	238.178	412.191
2.853	117.053	296.251	241.751	426.262
2.863	117.040	296.361	248.068	437.287
2.873	116.946	296.513	255.487	442.439
2.883	116.679	296.726	260.496	443.681
2.893	116.137	297.006	263.073	443.519
2.903	115.324	297.227	263.989	443.265
2.913	114.015	297.174	264.377	443.421
2.923	112.480	296.806	264.707	443.816
2.933	111.230	296.673	264.802	444.080
2.943	110.532	298.633	264.448	444.032
2.953	110.361	306.270	263.948	443.773
2.963	110.409	322.451	263.559	443.519
2.973	110.435	347.112	263.292	443.367
2.983	110.394	365.487	263.065	443.239
2.993	110.318	374.554	262.870	443.032
3.003	110.249	376.843	262.767	442.787
3.013	110.202	376.222	262.819	442.605
3.023	110.171	375.196	263.027	442.548
3.033	110.147	374.545	263.349	442.581
3.043	110.132	374.285	263.751	442.615
3.053	110.124	374.247	264.156	442.598
3.063	110.120	374.258	264.460	442.538
3.073	110.111	374.225	264.638	442.440
3.083	110.090	374.132	264.757	442.309
3.093	110.063	373.999	264.910	442.197
3.103	110.044	373.854	265.144	442.299
3.113	110.046	373.720	265.463	442.993
3.123	110.085	373.610	265.817	444.842
3.133	110.153	373.539	266.064	448.337
3.143	110.249	373.520	266.038	453.011
3.153	110.392	373.565	265.964	457.875
3.163	110.648	373.684	267.254	461.692
3.173	111.073	373.874	271.422	464.119
3.183	111.597	374.106	278.208	465.678
3.193	111.884	374.341	285.980	466.626
3.203	111.302	374.578	291.781	466.429
3.213	109.765	374.909	294.510	465.219
3.223	107.526	375.578	295.803	463.500
3.233	105.212	377.033	296.431	461.918
3.243	101.710	380.354	296.817	461.068
3.253	100.921	385.907	297.022	461.086
3.263	99.853	393.349	297.054	461.887
3.273	98.670	399.128	296.891	463.228
3.283	97.664	400.530	296.578	464.767
3.293	97.006	399.436	296.151	466.251
3.303	96.825	397.954	295.671	467.546
3.313	97.019	396.912	295.253	468.559
3.323	97.353	396.281	294.995	469.268
3.333	97.669	395.945	294.991	469.625
3.343	97.839	395.826	295.258	469.512
3.353	97.889	395.803	295.708	468.744
3.363	97.885	395.800	296.174	467.291
3.373	97.890	395.769	296.559	465.261
3.383	97.926	395.684	296.828	462.976
3.393	97.968	395.545	296.980	460.989
3.403	98.002	395.348	297.047	459.706
3.413	98.023	395.123	297.057	459.260
3.423	98.040	394.905	297.031	459.497
3.433	98.057	394.706	296.994	460.235
3.443	98.065	394.531	296.980	461.397
3.453	98.054	394.390	297.020	462.904
3.463	98.050	394.290	297.130	464.575
3.473	98.099	394.226	297.309	466.177
3.483	98.237	394.191	297.526	467.476
3.493	98.553	394.165	297.723	468.225
3.503	99.042	394.125	297.850	468.297
3.513	99.895	394.055	297.882	467.582
3.523	101.321	393.950	297.822	466.024
3.533	104.189	393.825	297.722	463.782
3.543	106.871	393.705	297.620	461.389
3.553	110.503	393.611	297.532	459.451
3.563	114.126	393.563	297.475	458.394
3.573	115.990	393.549	297.469	458.012
3.583	116.728	393.550	297.523	458.087
3.593	116.988	393.555	297.616	458.526
3.603	116.991	393.557	297.736	459.373
3.613	116.934	393.555	297.885	460.578
3.623	116.866	393.558	298.058	461.964
3.633	116.829	393.571	298.234	463.233
3.643	116.829	393.584	298.394	464.140
3.653	116.847	393.584	298.508	464.641
3.663	116.880	393.570	298.560	464.817
3.673	116.927	393.545	298.551	464.738
3.683	116.972	393.524	298.498	464.564
3.693	116.997	393.526	298.421	464.436
3.703	117.002	393.565	298.352	464.497
3.713	116.997	393.656	298.324	464.813
3.723	116.989	393.799	298.333	465.252
3.733	116.979	393.983	298.360	465.760
3.743	116.970	394.211	298.396	466.331
3.753	116.965	394.498	298.432	467.007
3.763	116.979	394.835	298.456	467.928
3.773	117.014	395.174	298.476	469.460
3.783	117.043	395.451	298.509	471.774
3.793	117.062	395.644	298.570	473.429
3.803	117.118	395.743	298.660	471.797
3.813	117.336	395.756	298.773	466.390
3.823	118.065	395.699	298.951	458.340
3.833	119.968	395.612	299.331	449.908
3.843	122.831	395.526	300.147	444.144
3.853	125.979	395.459	301.528	441.801
3.863	128.310	395.412	303.392	441.292
3.873	129.893	395.350	305.555	441.352
3.883	131.342	395.236	307.584	441.441
3.893	132.387	395.058	309.009	441.578
3.903	132.888	394.832	309.520	442.053
3.913	132.731	394.601	309.208	442.980
3.923	132.221	394.411	308.905	444.140
3.933	131.744	394.281	309.183	445.133
3.943	131.531	394.208	310.034	445.703
3.953	131.499	394.174	311.230	445.808
3.963	131.532	394.163	312.514	445.551
3.973	131.533	394.171	313.657	445.207
3.983	131.484	394.216	314.466	444.969
3.993	131.431	394.315	314.861	444.811
4.003	131.419	394.490	314.852	444.419
4.013	131.431	394.764	314.596	443.573
4.023	131.440	395.146	314.178	442.358
4.033	131.441	395.586	313.682	441.104
4.043	131.443	396.017	313.249	440.192
4.053	131.444	396.398	312.968	439.792
4.063	131.432	396.685	312.858	439.934
4.073	131.424	396.817	312.916	440.559
4.083	131.435	396.759	313.074	441.481
4.093	131.472	396.559	313.282	442.646
4.103	131.533	396.336	313.523	444.121
4.113	131.606	396.246	313.809	445.705
4.123	131.696	396.377	314.109	446.745
4.133	131.772	396.731	314.282	446.754
4.143	131.662	397.214	313.976	445.770
4.153	131.101	397.639	312.952	444.279
4.163	129.920	397.913	311.504	442.697
4.173	128.983	398.026	310.231	441.303
4.183	129.346	397.960	308.937	440.343
4.193	132.551	397.508	306.331	439.878
4.203	137.448	396.221	302.072	439.825
4.213	143.704	393.140	297.412	440.092
4.223	147.838	387.894	294.172	440.601
4.233	149.311	381.759	292.801	441.257
4.243	149.517	376.862	292.836	441.926
4.253	149.100	374.227	293.520	442.504
4.263	148.673	373.284	294.398	442.985
4.273	148.392	373.058	295.184	443.368
4.283	148.213	373.037	295.715	443.550
4.293	148.101	373.046	295.996	443.373
4.303	148.023	373.057	296.066	442.816
4.313	147.959	373.074	296.021	442.051
4.323	147.913	373.112	295.971	441.293
4.333	147.880	373.193	295.996	440.669
4.343	147.853	373.309	295.960	440.181
4.353	147.841	373.433	295.381	439.766
4.363	147.855	373.542	292.806	439.376
4.373	147.897	373.642	286.982	438.967
4.383	147.941	373.728	277.424	438.445
4.393	147.960	373.793	268.873	437.675
4.403	147.959	373.847	264.213	436.635
4.413	147.970	373.898	262.436	435.672
4.423	147.995	373.943	262.283	435.402
4.433	148.015	373.983	262.594	436.385
4.443	148.024	374.063	262.868	437.898
4.453	148.024	374.258	262.946	437.452
4.463	148.013	374.649	262.841	431.972
4.473	147.993	375.177	262.682	419.447
4.483	147.977	375.301	262.553	404.554
4.493	148.043	373.841	262.474	394.471
4.503	148.341	368.255	262.451	389.853
4.513	149.122	355.834	262.491	389.319
4.523	150.555	335.418	262.650	390.046
4.533	151.946	314.814	263.015	390.523
4.543	150.649	301.777	263.658	390.443
4.553	143.035	296.749	264.438	389.913
4.563	130.824	295.419	264.675	389.406
4.573	114.015	295.251	262.826	389.183
4.583	100.986	295.213	257.063	389.343
4.593	94.759	295.069	248.574	389.833
4.603	94.176	294.959	241.131	390.660
4.613	95.493	294.977	237.058	392.265
4.623	96.580	295.069	235.617	395.207
4.633	97.212	295.155	235.216	398.775
4.643	97.509	295.188	235.029	398.716
4.653	97.597	295.141	234.990	394.559
4.663	97.570	294.987	235.072	391.024
4.673	97.513	294.758	235.154	389.211
4.683	97.469	294.517	235.133	388.342
4.693	97.433	294.328	235.021	388.019
4.703	97.380	294.222	234.862	387.961
4.713	97.308	294.175	234.687	388.163
4.723	97.226	294.162	234.501	388.527
4.733	97.144	294.165	234.313	388.915
4.743	97.062	294.185	234.141	389.437
4.753	96.979	294.232	233.989	390.113
4.763	96.904	294.291	233.847	390.885
4.773	96.853	294.333	233.719	391.753
4.783	96.829	294.347	233.626	392.719
4.793	96.827	294.344	233.573	393.807
4.803	96.842	294.338	233.542	394.938
4.813	96.869	294.360	233.516	395.820
4.823	96.899	294.441	233.497	396.178
4.833	96.919	294.570	233.510	395.947
4.843	96.928	294.710	233.580	395.364
4.853	96.936	294.822	233.700	394.669
4.863	96.955	294.883	233.842	394.001
4.873	96.993	294.897	233.965	393.403
4.883	97.066	294.872	234.033	392.792
4.893	97.174	294.824	234.039	392.023
4.903	97.319	294.767	234.016	391.041
4.913	97.485	294.720	233.966	390.047
4.923	97.660	294.701	233.878	389.330
4.933	97.811	294.705	233.787	389.070
4.943	97.914	294.721	233.748	389.231
4.953	97.956	294.738	233.772	389.748
4.963	97.954	294.731	233.817	390.499
4.973	97.934	294.687	233.839	391.299
4.983	97.914	294.631	233.824	392.078
4.993	97.894	294.607	233.802	392.903
5.003	97.877	294.635	233.802	393.866
5.013	97.854	294.698	233.824	394.876
5.023	97.814	294.768	233.840	395.643
5.033	97.754	294.831	233.819	395.808
5.043	97.673	294.886	233.761	395.159
5.053	97.570	294.946	233.696	393.860
5.063	97.449	295.026	233.690	392.177
5.073	97.318	295.127	233.791	390.413
5.083	97.195	295.237	233.926	388.882
5.093	97.088	295.328	234.004	387.874
5.103	97.001	295.377	234.029	387.564
5.113	96.939	295.398	234.033	387.730
5.123	96.917	295.416	233.997	388.088
5.133	96.949	295.427	233.891	388.515
5.143	97.043	295.422	233.768	389.033
5.153	97.193	295.397	233.737	389.686
5.163	97.378	295.359	233.767	390.414
5.173	97.573	295.315	233.794	391.128
5.183	97.766	295.280	233.872	391.740
5.193	97.945	295.271	233.966	392.178
5.203	98.087	295.292	234.038	392.455
5.213	98.171	295.341	234.090	392.523
5.223	98.205	295.403	234.133	392.359
5.233	98.196	295.471	234.163	392.029
5.243	98.148	295.540	234.140	391.670
5.253	98.068	295.594	234.023	391.382
5.263	97.975	295.617	233.809	390.959
5.273	97.880	295.593	233.599	390.329
5.283	97.780	295.531	233.492	389.692
5.293	97.671	295.476	233.456	389.336
5.303	97.563	295.456	233.445	389.335
5.313	97.467	295.463	233.466	389.468
5.323	97.383	295.485	233.519	389.598
5.333	97.325	295.501	233.579	389.732
5.343	97.308	295.501	233.629	389.912
5.353	97.347	295.485	233.646	390.223
5.363	97.431	295.457	233.629	390.708
5.373	97.557	295.432	233.606	391.184
5.383	97.723	295.424	233.609	391.496
5.393	97.914	295.436	233.664	391.712
5.403	98.117	295.439	233.753	392.105
5.413	98.305	295.407	233.862	392.850
5.423	98.426	295.346	233.983	393.552
5.433	98.464	295.250	234.098	393.737
5.443	98.452	295.111	234.187	393.369
5.453	98.420	294.932	234.230	392.580
5.463	98.365	294.759	234.207	391.518
5.473	98.290	294.651	234.105	390.353
5.483	98.209	294.623	233.968	389.325
5.493	98.137	294.667	233.829	388.641
5.503	98.078	294.743	233.713	388.411
5.513	98.019	294.811	233.596	388.644
5.523	97.951	294.872	233.420	389.107
5.533	97.886	294.931	233.209	389.659
5.543	97.855	295.015	233.019	390.147
5.553	97.870	295.184	232.889	390.546
5.563	97.917	295.454	232.831	391.026
5.573	97.974	295.859	232.865	391.736
5.583	98.022	296.456	232.957	392.615
5.593	98.053	297.263	233.035	393.457
5.603	98.065	298.202	233.033	393.983
5.613	98.065	299.151	232.934	394.111
5.623	98.067	299.943	232.740	393.816
5.633	98.091	300.423	232.521	393.120
5.643	98.137	300.408	232.383	392.106
5.653	98.198	299.926	232.478	390.884
5.663	98.259	299.156	232.904	389.726
5.673	98.311	298.350	233.717	388.940
5.683	98.356	234.814	388.741
5.693	98.397	235.992	389.036
5.703	98.424	236.899	389.483
5.713	98.440	237.125	389.827
5.723	98.450	236.421	389.981
5.733	98.459	235.215	389.992
5.743	98.483	234.656	389.915
5.753	98.543	235.830	389.782
5.763	98.635	238.493	389.653
5.773	98.738	241.467	389.561
5.783	98.828	243.749	389.562
5.793	98.902	245.191	389.775
5.803	98.973	390.183
5.813	99.035	390.581
5.823	99.086	390.878
5.833	99.119	391.016
5.843	99.135	390.974
5.853	99.133	390.838
5.863	99.176	390.732
5.873	99.396	390.749
5.883	99.717	390.859
5.893	391.017
5.903	391.171
5.913	391.333
5.923	391.553
5.933	391.813
5.943	391.959
5.953	392.036
5.963	392.152
5.973	392.276
5.983	392.275
5.993	392.163
6.003	391.868
6.013	391.372
6.023	390.717
6.033	389.998
6.043	389.288
6.053	388.821
6.063	388.899
6.073	389.545
6.083	390.600
6.093	391.629
6.103	392.242
6.113	392.526
6.123	392.782
6.133	393.084
6.143	393.428
6.153	393.650
6.163	393.583
6.173	393.277
6.183	392.900
6.193	392.707
6.203	392.700
6.213	392.786
6.223	392.844
6.233	392.695
6.243	392.310
6.253	391.843
6.263	391.509
6.273	391.507
6.283	391.757
6.293	392.160
6.303	392.681
6.313
6.323
6.333
6.343
6.353
6.363
6.373
6.383
6.393
6.403
6.413	179.458
6.423	196.851
6.433	204.459
6.443	204.652	453.604
6.453	202.751	395.364	463.002
6.463	201.034	395.730	468.412
6.473	200.005	395.846	283.988	470.986
6.483	199.469	395.823	287.835	471.774
6.493	199.107	395.881	290.806	471.766
6.503	198.805	396.077	292.950	471.310
6.513	198.518	396.311	294.519	470.536
6.523	198.241	396.466	295.502	469.558
6.533	198.001	396.491	295.991	468.601
6.543	197.815	396.401	296.075	467.954
6.553	197.686	396.232	295.873	467.884
6.563	197.601	396.034	295.463	468.446
6.573	197.534	395.855	294.937	469.335
6.583	197.444	395.723	294.367	470.322
6.593	197.325	395.650	293.848	471.295
6.603	197.203	395.623	293.495	472.156
6.613	197.108	395.630	293.377	472.839
6.623	197.049	395.647	293.521	473.288
6.633	197.009	395.664	293.892	473.450
6.643	196.975	395.693	294.390	473.233
6.653	196.944	395.745	294.841	472.501
6.663	196.924	395.806	295.110	471.197
6.673	196.910	395.841	295.193	469.384
6.683	196.888	395.818	295.148	467.300
6.693	196.845	395.740	295.068	465.289
6.703	196.791	395.630	295.027	463.721
6.713	196.759	395.509	295.091	462.893
6.723	196.771	395.400	295.291	462.885
6.733	196.814	395.331	295.557	463.608
6.743	196.889	395.316	295.784	464.791
6.753	196.971	395.343	295.900	466.118
6.763	197.026	395.379	295.921	467.368
6.773	197.036	395.385	295.899	468.447
6.783	196.998	395.336	295.882	469.353
6.793	196.936	395.221	295.905	470.091
6.803	196.866	395.074	295.994	470.679
6.813	196.791	394.937	296.174	471.105
6.823	196.705	394.824	296.446	471.354
6.833	196.625	394.747	296.775	471.255
6.843	196.589	394.712	297.121	470.607
6.853	196.626	394.710	297.457	469.422
6.863	196.760	394.721	297.763	467.897
6.873	196.971	394.730	298.023	466.121
6.883	197.228	394.748	298.228	463.879
6.893	197.481	394.793	298.386	461.023
6.903	197.669	394.851	298.535	458.016
6.913	197.793	394.879	298.770	456.400
6.923	197.931	394.836	299.224	458.018
6.933	198.207	394.723	300.083	462.384
6.943	198.672	394.582	301.382	466.094
6.953	199.186	394.458	302.853	467.543
6.963	199.615	394.412	303.927	468.607
6.973	199.702	394.645	303.702	469.956
6.983	199.040	395.506	301.492	471.175
6.993	197.599	397.573	297.783	471.758
7.003	196.065	400.993	294.335	471.687
7.013	195.389	405.098	292.352	471.208
7.023	195.465	407.706	292.009	470.609
7.033	195.782	407.185	292.693	469.855
7.043	196.199	403.405	294.012	468.696
7.053	196.519	398.226	295.496	467.006
7.063	196.678	394.764	296.724	464.931
7.073	196.656	393.735	297.524	462.772
7.083	196.549	393.910	297.816	460.999
7.093	196.441	394.077	297.731	460.001
7.103	196.356	394.024	297.388	459.960
7.113	196.299	393.946	296.915	460.692
7.123	196.306	393.974	296.441	461.915
7.133	196.367	394.060	296.104	463.193
7.143	196.439	394.121	295.994	464.213
7.153	196.507	394.111	296.117	464.923
7.163	196.558	394.015	296.354	465.511
7.173	196.588	393.832	296.579	466.216
7.183	196.600	393.590	296.724	467.121
7.193	196.607	393.337	296.768	468.223
7.203	196.625	393.111	296.731	469.374
7.213	196.665	392.927	296.629	470.263
7.223	196.728	392.797	296.471	470.580
7.233	196.802	392.741	296.245	470.051
7.243	196.895	392.769	295.964	468.630
7.253	197.034	392.850	295.693	466.704
7.263	197.248	392.955	295.544	464.590
7.273	197.526	393.047	295.609	462.639
7.283	197.757	393.103	295.849	461.188
7.293	197.833	393.127	296.159	460.314
7.303	197.814	393.124	296.400	460.093
7.313	198.249	393.113	296.473	460.498
7.323	200.136	393.106	296.402	461.463
7.333	204.373	393.098	296.227	462.892
7.343	211.284	393.071	296.031	464.654
7.353	218.321	393.024	295.907	466.597
7.363	221.863	392.990	295.910	468.553
7.373	223.096	393.008	296.084	470.368
7.383	223.094	393.086	296.387	471.820
7.393	222.769	393.180	296.707	472.710
7.403	222.438	393.229	296.943	473.059
7.413	222.239	393.203	297.046	473.027
7.423	222.095	393.144	297.026	472.649
7.433	221.991	393.116	296.907	471.939
7.443	221.883	393.149	296.716	470.913
