0.023
0.033
0.043
0.053
0.063
0.073
0.083
0.093	276.805
0.103	335.814	278.908	413.809
0.113	335.831	280.882	422.761
0.123	335.749	282.098	429.802
0.133	335.596	282.449	433.879
0.143	335.375	282.196	435.695
0.153	335.153	281.793	436.461
0.163	334.967	281.426	436.916
0.173	334.815	281.184	437.266
0.183	334.676	281.127	437.387
2.253	139.603	332.435	222.612	443.524
2.263	139.585	332.468	222.670	443.754
2.273	139.551	332.490	222.691	443.571
2.283	139.497	332.511	222.666	443.119
2.293	139.427	332.520	222.627	442.598
2.303	139.351	332.527	222.597	442.223
2.313	139.289	332.555	222.596	442.194
2.323	139.258	332.594	222.642	442.600
2.333	139.239	332.628	222.728	443.294
2.343	139.226	332.652	222.880	444.053
2.353	139.229	332.662	223.140	444.704
2.363	139.271	332.653	223.566	445.140
2.373	139.352	332.638	224.219	445.275
2.383	139.429	332.644	225.153	445.116
2.393	139.504	332.662	226.076	444.709
2.403	139.619	332.667	226.373	444.144
2.413	139.826	332.663	225.413	443.832
2.423	140.198	332.694	223.101	444.544
2.433	140.753	332.882	220.906	446.480
2.443	141.403	333.363	220.290	446.765
2.453	141.949	334.206	220.851	435.058
2.463	142.357	335.219	221.700	394.360
2.473	142.788	335.731	222.307	322.713
2.483	143.335	334.134	222.604	252.562
2.493	144.476	328.383	222.758	206.114
2.503	146.199	318.720	222.798	208.438
2.513	147.634	308.539	222.757	246.796
2.523	148.286	301.589	222.643	311.666
2.533	148.494	298.186	222.510	355.642
2.543	148.500	296.791	222.425	376.329
2.553	148.477	296.226	222.430	381.097
2.563	148.445	295.992	222.543	379.628
2.573	148.347	295.961	222.690	377.038
2.583	148.192	296.024	222.799	375.340
2.593	148.055	296.094	222.855	374.481
2.603	147.969	296.115	222.857	373.949
2.613	147.923	296.052	222.815	373.444
2.623	147.895	295.919	222.706	372.940
2.633	147.890	295.750	222.555	372.446
2.643	147.891	295.580	222.428	371.978
2.653	147.861	295.438	222.385	371.609
2.663	147.805	295.335	222.446	371.368
2.673	147.748	295.279	222.568	371.216
2.683	147.702	295.273	222.695	371.121
2.693	147.654	295.308	222.774	371.087
2.703	147.600	295.409	222.784	371.103
2.713	147.553	295.629	222.760	371.162
2.723	147.519	296.084	222.731	371.264
2.733	147.488	296.853	222.690	371.378
2.743	147.451	297.864	222.640	371.453
2.753	147.406	298.744	222.608	371.455
2.763	147.361	298.934	222.597	371.408
2.773	147.327	297.853	222.622	371.352
2.783	147.310	295.167	222.682	371.304
2.793	147.305	290.684	222.736	371.248
2.803	147.302	285.822	222.764	371.158
2.813	147.295	282.559	222.789	371.034
2.823	147.290	281.122	222.810	370.906
2.833	147.287	280.704	222.842	370.801
2.843	147.275	280.343	222.878	370.734
2.853	147.253	279.810	222.882	370.706
2.863	147.226	279.248	222.856	370.701
2.873	147.194	278.912	222.826	370.722
2.883	147.152	278.803	222.815	370.791
2.893	147.118	278.754	222.817	370.932
2.903	147.111	278.706	222.826	371.125
2.913	147.119	278.691	222.847	371.314
2.923	147.138	278.696	222.865	371.430
2.933	147.166	278.696	222.854	371.372
2.943	147.199	278.689	222.851	370.979
2.953	147.227	278.697	222.867	370.101
2.963	147.224	278.726	222.878	368.857
2.973	147.179	278.779	222.875	367.653
2.983	147.114	278.859	222.924	365.997
2.993	147.060	279.008	223.145	360.740
3.003	147.035	279.352	223.633	350.441
3.013	147.051	280.129	224.492	338.192
3.023	147.103	281.584	225.777	331.249
3.033	147.157	283.741	227.274	328.994
3.043	147.186	286.363	228.389	328.462
3.053	147.178	288.723	227.566	328.313
3.063	147.139	288.765	222.997	328.393
3.073	147.071	284.212	216.497	328.739
3.083	146.991	273.943	211.288	329.165
3.093	146.919	262.341	208.984	329.394
3.103	146.866	253.818	208.695	329.410
3.113	146.833	250.013	209.348	329.421
3.123	146.821	248.628	210.062	329.639
3.133	146.824	248.380	210.522	330.071
3.143	146.846	248.600	210.772	330.568
3.153	146.890	248.882	210.858	331.012
3.163	146.955	249.032	210.833	331.261
3.173	147.036	249.081	210.735	331.263
3.183	147.127	249.081	210.590	331.040
3.193	147.251	249.079	210.445	330.658
3.203	147.424	249.075	210.332	330.230
3.213	147.643	249.033	210.269	329.814
3.223	147.867	248.920	210.271	329.391
3.233	148.042	248.757	210.335	328.944
3.243	148.114	248.652	210.427	328.486
3.253	148.075	248.625	210.511	328.089
3.263	147.965	248.625	210.564	327.874
3.273	147.854	248.612	210.575	327.914
3.283	147.785	248.582	210.536	328.181
3.293	147.758	248.531	210.455	328.642
3.303	147.756	248.459	210.338	329.229
3.313	147.762	248.389	210.189	329.865
3.323	147.763	248.359	210.037	330.470
3.333	147.731	248.384	209.924	330.977
3.343	147.653	248.451	209.917	331.274
3.353	147.536	248.531	210.023	331.307
3.363	147.390	248.573	210.206	331.100
3.373	147.224	248.573	210.402	330.714
3.383	147.061	248.572	210.557	330.194
3.393	146.922	248.587	210.641	329.604
3.403	146.816	248.602	210.649	329.019
3.413	146.753	248.602	210.597	328.501
3.423	146.750	248.558	210.484	328.127
3.433	146.817	248.471	210.349	327.953
3.443	146.943	248.394	210.217	328.020
3.453	147.112	248.377	210.106	328.315
3.463	147.313	248.420	210.018	328.761
3.473	147.529	248.516	209.965	329.244
3.483	147.736	248.638	209.961	329.717
3.493	147.912	248.720	210.005	330.136
3.503	148.071	248.739	210.105	330.448
3.513	148.233	248.723	210.249	330.617
3.523	148.425	248.708	210.420	330.644
3.533	148.647	248.742	210.590	330.583
3.543	148.849	248.919	210.735	330.481
3.553	148.941	249.407	210.837	330.356
3.563	148.823	250.271	210.905	330.318
3.573	148.276	251.661	211.005	330.508
3.583	147.231	254.702	211.306	331.092
3.593	145.969	261.577	212.004	332.330
3.603	144.910	270.516	213.451	334.644
3.613	144.592	277.746	215.578	339.359
3.623	145.128	281.243	218.056	350.029
3.633	145.345	282.057	220.091	361.929
3.643	143.811	281.469	221.225	369.793
3.653	141.074	280.446	221.727	373.077
3.663	139.027	279.493	221.949	373.523
3.673	138.275	278.930	222.036	372.890
3.683	138.696	278.699	222.073	372.251
3.693	139.331	278.617	222.098	371.914
3.703	139.692	278.562	222.138	371.850
3.713	139.807	278.494	222.190	371.918
3.723	139.823	278.463	222.212	372.012
3.733	139.856	278.512	222.161	372.109
3.743	139.901	278.612	222.025	372.191
3.753	139.914	278.709	221.835	372.220
3.763	139.902	278.774	221.665	372.192
3.773	139.879	278.818	221.581	372.190
3.783	139.841	278.864	221.589	372.454
3.793	139.789	278.922	221.664	373.394
3.803	139.761	278.992	221.765	375.566
3.813	139.883	279.073	221.870	379.251
3.823	140.276	279.208	221.970	383.969
3.833	140.976	279.531	222.111	388.814
3.843	141.712	280.179	222.421	392.669
3.853	141.867	281.196	223.219	394.047
3.863	140.592	282.593	224.716	393.086
3.873	137.692	284.607	227.210	391.982
3.883	134.574	287.372	230.797	392.365
3.893	132.430	290.593	235.338	395.897
3.903	131.382	293.530	239.910	402.212
3.913	129.755	295.583	243.917	407.086
3.923	127.229	296.367	246.547	410.244
3.933	124.607	296.168	247.878	412.379
3.943	123.275	295.623	248.389	413.608
3.953	122.765	295.206	248.458	414.025
3.963	122.712	295.056	248.336	414.115
3.973	122.882	295.076	248.126	414.498
3.983	123.054	295.150	247.828	415.214
3.993	123.145	295.213	247.422	415.842
4.003	123.173	295.233	246.917	416.118
4.013	123.175	295.208	246.370	416.186
4.023	123.179	295.163	245.853	416.331
4.033	123.176	295.111	245.445	416.666
4.043	123.151	295.055	245.165	417.062
4.053	123.110	295.014	245.008	417.336
4.063	123.076	294.996	244.964	417.411
4.073	123.067	295.002	245.000	417.395
4.083	123.085	295.029	245.037	417.464
4.093	123.109	295.067	245.036	417.593
4.103	123.129	295.132	244.996	417.670
4.113	123.137	295.256	244.989	417.698
4.123	123.120	295.423	245.071	417.819
4.133	123.079	295.613	245.168	418.253
4.143	123.157	295.833	244.808	419.463
4.153	123.547	296.181	242.949	422.014
4.163	124.324	296.945	237.562	425.850
4.173	125.411	299.004	226.230	430.132
4.183	127.135	304.061	210.738	434.473
4.193	129.942	312.983	188.597	438.588
4.203	133.137	323.071	172.416	441.570
4.213	136.306	329.675	165.345	442.918
4.223	138.296	332.479	164.322	442.844
4.233	138.497	332.963	165.374	441.926
4.243	138.325	332.416	166.620	440.786
4.253	138.606	331.633	167.433	440.019
4.263	139.095	331.069	167.780	439.805
4.273	139.559	330.788	167.821	440.072
4.283	139.833	330.702	167.678	440.758
4.293	139.871	330.695	167.487	441.807
4.303	139.713	330.701	167.348	443.086
4.313	139.485	330.706	167.304	444.480
4.323	139.317	330.686	167.366	445.925
4.333	139.241	330.630	167.498	447.171
4.343	139.245	330.565	167.660	447.869
4.353	139.283	330.514	167.828	447.827
4.363	139.317	330.486	168.001	447.070
4.373	139.350	330.483	168.169	445.893
4.383	139.434	330.491	168.321	444.496
4.393	139.654	330.498	168.445	443.038
4.403	140.073	330.504	168.531	441.734
4.413	140.688	330.508	168.608	440.756
4.423	141.176	330.500	168.773	440.211
4.433	140.927	330.476	169.144	440.191
4.443	139.293	330.433	169.779	440.653
4.453	136.121	330.380	170.583	441.446
4.463	132.429	330.338	171.704	442.407
4.473	128.901	330.339	174.466	443.344
4.483	126.274	330.393	181.192	444.131
4.493	124.112	330.465	192.191	444.736
4.503	120.373	330.512	207.458	445.128
4.513	115.244	330.507	217.497	445.301
4.523	111.256	330.463	221.780	445.260
4.533	109.048	330.422	222.965	445.070
4.543	108.964	330.420	222.687	444.881
4.553	109.703	330.450	222.213	444.880
4.563	110.306	330.486	221.940	445.131
4.573	110.659	330.505	221.834	445.572
4.583	110.800	330.507	221.788	446.062
4.593	110.796	330.512	221.745	446.499
4.603	110.713	330.535	221.715	446.841
4.613	110.605	330.567	221.717	447.073
4.623	110.534	330.591	221.726	447.280
4.633	110.529	330.602	221.708	447.677
4.643	110.570	330.615	221.681	448.516
4.653	110.608	330.682	221.676	449.978
4.663	110.613	330.906	221.701	451.953
4.673	110.594	331.371	221.742	453.962
4.683	110.559	332.121	221.782	456.073
4.693	110.508	333.033	221.800	459.435
4.703	110.453	333.988	221.768	465.777
4.713	110.411	334.826	221.673	475.473
4.723	110.402	335.410	221.538	485.754
4.733	110.403	335.586	221.402	493.485
4.743	110.349	335.267	221.285	497.889
4.753	110.228	334.496	221.175	499.816
4.763	110.306	333.482	221.074	500.190
4.773	111.455	332.569	221.035	499.710
4.783	115.017	331.948	221.078	498.985
4.793	123.266	331.505	221.152	498.338
4.803	137.450	331.103	221.162	497.735
4.813	150.107	330.828	221.064	497.137
4.823	158.612	330.736	220.913	496.649
4.833	163.513	330.771	220.790	496.370
4.843	165.657	330.915	220.736	496.313
4.853	166.498	331.119	220.747	496.408
4.863	166.749	331.267	220.804	496.687
4.873	166.921	331.318	220.911	497.277
4.883	167.212	331.302	221.066	498.243
4.893	167.548	331.257	221.245	499.435
4.903	167.809	331.191	221.392	500.526
4.913	167.953	331.114	221.458	501.138
4.923	167.982	331.050	221.469	500.970
4.933	167.883	331.023	221.466	499.860
4.943	167.671	331.043	221.475	498.059
4.953	167.402	331.117	221.518	496.059
4.963	167.129	331.223	221.612	494.269
4.973	166.887	331.317	221.772	492.934
4.983	166.675	331.399	222.039	492.136
4.993	166.469	331.486	222.454	491.896
5.003	166.253	331.563	222.861	492.165
5.013	166.011	331.606	222.772	492.923
5.023	165.721	331.623	221.482	494.161
5.033	165.388	331.627	218.606	495.694
5.043	165.067	331.630	214.755	497.088
5.053	164.808	331.628	211.386	498.137
5.063	164.645	331.619	209.954	498.829
5.073	164.564	331.619	209.660	499.109
5.083	164.549	331.635	209.850	498.935
5.093	164.597	331.659	210.159	498.309
5.103	164.692	331.689	210.384	497.169
5.113	164.816	331.720	210.493	495.651
5.123	164.971	331.738	210.531	494.196
5.133	165.170	331.733	210.530	493.138
5.143	165.407	331.706	210.486	492.559
5.153	165.638	331.686	210.408	492.378
5.163	165.824	331.688	210.307	492.507
5.173	165.940	331.705	210.194	492.890
5.183	165.990	331.716	210.083	493.483
5.193	165.980	331.713	209.984	494.176
5.203	165.923	331.689	209.903	494.798
5.213	165.843	331.635	209.839	495.210
5.223	165.756	331.571	209.795	495.409
5.233	165.661	331.529	209.779	495.487
5.243	165.550	331.535	209.791	495.537
5.253	165.415	331.595	209.834	495.629
5.263	165.257	331.705	209.949	495.765
5.273	165.099	331.903	210.242	495.915
5.283	164.985	332.278	210.882	496.058
5.293	164.972	332.900	211.951	496.190
5.303	165.053	333.753	213.349	496.305
5.313	165.168	334.723	214.233	496.432
5.323	165.248	335.583	212.895	496.604
5.333	165.269	336.199	207.246	496.876
5.343	165.301	336.536	195.828	497.300
5.353	165.536	336.527	171.970	497.828
5.363	166.205	336.153	149.534	498.128
5.373	167.354	335.461	137.663	497.537
5.383	168.934	334.556	135.606	495.149
5.393	170.600	333.673	147.851	489.919
5.403	170.791	333.092	176.222	481.062
5.413	166.367	332.763	227.867	468.119
5.423	153.756	332.480	263.169	454.941
5.433	137.348	332.097	281.067	445.866
5.443	124.656	331.752	286.121	441.525
5.453	114.076	331.563	285.470	440.161
5.463	110.416	331.514	283.356	440.098
5.473	110.044	331.554	281.644	440.318
5.483	110.545	331.611	280.570	440.494
5.493	110.928	331.613	279.950	440.706
5.503	111.030	331.550	279.592	441.045
5.513	110.934	331.460	279.417	441.542
5.523	110.770	331.364	279.394	442.205
5.533	110.639	331.282	279.452	443.037
5.543	110.573	331.231	279.524	443.922
5.553	110.551	331.223	279.587	444.674
5.563	110.536	331.268	279.626	445.165
5.573	110.494	331.358	279.590	445.335
5.583	110.432	331.462	279.436	445.070
5.593	110.381	331.570	279.203	444.286
5.603	110.352	331.677	278.952	442.970
5.613	110.329	331.765	278.753	441.304
5.623	110.296	331.817	278.671	439.704
5.633	110.254	331.841	278.698	438.546
5.643	110.209	331.854	278.749	438.008
5.653	110.164	331.867	278.750	438.039
5.663	110.132	331.877	278.690	438.420
5.673	110.120	331.887	278.602	439.103
5.683	110.130	331.907	278.500	440.160
5.693	110.154	331.940	278.381	441.560
5.703	110.178	331.984	278.265	442.983
5.713	110.181	332.026	278.167	444.211
5.723	110.157	332.052	278.108	445.166
5.733	110.134	332.055	278.107	445.805
5.743	110.136	332.031	278.161	445.970
5.753	110.161	331.986	278.233	445.437
5.763	110.184	331.934	278.268	444.134
5.773	110.195	331.892	278.242	442.334
5.783	110.206	331.872	278.148	440.220
5.793	110.232	331.877	278.003	438.002
5.803	110.264	331.898	277.859	435.997
5.813	110.287	331.918	277.770	434.594
5.823	110.293	331.925	277.756	434.131
5.833	110.288	331.915	277.808	434.644
5.843	110.276	331.890	277.931	435.712
5.853	110.252	331.856	278.103	436.972
5.863	110.226	331.816	278.292	438.328
5.873	110.207	331.792	278.441	439.731
5.883	110.196	331.801	278.523	440.984
5.893	110.189	331.841	278.521	442.032
5.903	110.172	331.891	278.431	443.065
5.913	110.141	331.935	278.266	444.322
5.923	110.108	331.972	278.069	445.555
5.933	110.084	332.003	277.905	445.943
5.943	110.079	332.034	277.797	444.609
5.953	110.092	332.053	277.721	442.124
5.963	110.119	332.055	277.643	439.703
5.973	110.159	332.041	277.541	437.973
5.983	110.194	331.997	277.466	437.062
5.993	110.206	331.922	277.460	436.836
6.003	110.211	331.835	277.467	437.295
6.013	110.238	331.766	277.447	438.480
6.023	110.284	331.742	277.384	440.220
6.033	110.339	331.754	277.340	442.039
6.043	110.394	331.783	277.406	443.539
6.053	110.433	331.822	277.632	444.489
6.063	110.452	331.869	277.881	444.971
6.073	110.469	331.903	278.004	445.006
6.083	110.484	331.902	277.967	444.590
6.093	110.474	331.841	277.840	443.791
6.103	110.447	331.723	277.684	442.768
6.113	110.427	331.570	277.482	441.578
6.123	110.427	331.405	277.236	440.286
6.133	110.439	331.248	277.007	439.086
6.143	110.457	331.107	276.866	438.206
6.153	110.482	330.999	276.867	437.768
6.163	110.526	330.952	277.047	437.824
6.173	110.596	330.980	277.372	438.357
6.183	110.685	331.080	277.734	439.355
6.193	110.764	331.239	277.995	440.747
6.203	110.811	331.425	278.041	442.431
6.213	110.833	331.621	277.902	444.235
6.223	110.839	331.828	277.679	445.864
6.233	110.818	332.037	277.471	446.730
6.243	110.770	332.219	277.283	446.408
6.253	110.710	332.355	277.063	445.091
6.263	110.638	332.436	276.807	443.296
6.273	110.543	332.430	276.604	441.414
6.283	110.408	332.334	276.550	439.693
6.293	110.241	332.172	276.706	438.383
6.303	110.067	331.950	277.042	437.683
6.313	109.912	331.664	277.447	437.586
6.323	109.808	331.370	277.789	437.958
6.333	109.749	331.138	278.000	438.730
6.343	109.720	331.036	278.083	439.878
6.353	109.727	331.124	278.074	441.271
6.363	109.784	331.414	278.057	442.790
6.373	109.896	331.802	278.115	444.292
6.383	110.054	332.165	278.245	445.500
6.393	110.239	332.446	278.385	446.055
6.403	110.414	332.662	278.523	445.877
6.413	110.576	332.896	278.645	445.111
6.423	110.714	333.176	278.732	443.911
6.433	110.805	333.438	278.764	442.366
6.443	110.851	333.629	278.743	440.600
6.453	110.877	333.744	278.686	438.926
6.463	110.881	333.753	278.605	437.684
6.473	110.842	333.601	278.545	436.970
6.483	110.772	333.276	278.569	436.786
6.493	110.687	332.797	278.686	437.096
6.503	110.594	332.190	278.821	437.855
6.513	110.488	331.489	278.904	439.007
6.523	110.360	330.792	278.931	440.468
6.533	110.219	330.216	278.947	442.099
6.543	110.074	329.840	278.968	443.795
6.553	109.933	329.710	278.973	445.405
6.563	109.830	329.878	278.925	446.486
6.573	109.813	330.327	278.811	446.492
6.583	109.896	330.983	278.633	445.435
6.593	110.085	331.756	278.423	443.680
6.603	110.321	332.533	278.290	441.674
6.613	110.565	333.222	278.345	439.847
6.623	110.775	333.755	278.559	438.546
6.633	110.932	334.076	278.801	437.924
6.643	111.024	334.208	278.999	437.935
6.653	111.018	334.256	279.151	438.464
6.663	110.927	334.419	279.225	439.413
6.673	110.809	334.933	279.160	440.757
6.683	110.691	335.818	278.944	442.456
6.693	110.589	336.718	278.665	444.283
6.703	110.522	337.089	278.462	445.907
6.713	110.485	336.707	278.533	446.997
6.723	110.462	336.197	278.862	447.382
6.733	110.438	278.842	447.075
6.743	110.408	276.915	446.221
6.753	110.381	272.818	445.002
6.763	110.373	270.004	443.566
6.773	110.377	272.884	442.110
6.783	110.371	281.546	440.919
6.793	110.346	289.793	440.150
6.803	110.321	295.032	439.667
6.813	110.291	297.694	439.375
6.823	110.238	439.467
6.833	110.186	440.236
6.843	110.167	441.730
6.853	110.190	443.611
6.863	110.227	445.314
6.873	110.253	446.451
6.883	110.252	446.841
6.893	110.235	446.607
6.903	110.223	445.908
6.913	110.231	444.973
6.923	110.263	443.957
6.933	110.310	442.954
6.943	110.370	442.066
6.953	110.417	441.416
6.963	110.428	441.024
6.973	110.422	440.903
6.983	110.424	441.135
6.993	110.432	441.810
7.003	110.444	442.867
7.013	110.448	444.127
7.023	110.435	445.273
7.033	110.414	445.979
7.043	110.390	446.032
7.053	110.352	445.585
7.063	110.299	444.996
7.073	110.275	444.551
7.083	110.285	444.364
7.093	110.316	444.406
7.103	110.357	444.587
7.113	110.408	444.751
7.123	110.491	444.799
7.133	110.604	444.774
7.143	110.711	444.761
7.153	110.788	444.783
