0.023
0.033
0.043
0.053
0.063	225.222	289.248
0.073	225.720	292.639
0.083	226.021	294.732
0.093	225.936	167.574	295.730
0.103	225.501	170.504	296.075
0.113	224.863	172.087	296.181
0.123	224.281	173.219	296.350
0.133	223.884	174.050	296.631
0.143	223.592	174.760	296.937
0.153	223.350	175.470	297.188
0.163	223.190	176.176	297.351
0.173	223.183	176.800	297.398
0.183	223.253	177.276	297.298
0.193	223.302	177.595	297.009
0.203	223.307	177.789	296.530
0.763	169.203	223.913	219.947	294.575
0.773	171.302	224.147	220.027	296.023
0.783	174.359	224.490	220.327	296.924
0.793	177.341	224.963	220.814	297.069
0.803	178.886	225.324	221.365	296.759
0.813	178.946	225.238	221.858	296.252
0.823	178.493	224.761	222.226	295.761
0.833	178.184	224.092	222.432	295.394
0.843	178.118	223.477	222.441	295.259
0.853	178.189	223.072	222.318	295.403
0.863	178.285	222.818	222.133	295.696
0.873	178.361	222.648	221.973	295.942
0.883	178.398	222.559	221.900	296.073
0.893	178.398	222.547	221.933	296.211
0.903	178.377	222.594	222.073	296.452
0.913	178.352	222.668	222.263	296.751
0.923	178.343	222.729	222.460	297.037
0.933	178.371	222.774	222.638	297.166
0.943	178.434	222.812	222.744	297.051
0.953	178.507	222.810	222.752	296.620
0.963	178.558	222.765	222.680	295.863
0.973	178.571	222.703	222.593	294.944
0.983	178.579	222.646	222.539	294.119
0.993	178.673	222.605	222.541	293.550
1.003	178.948	222.584	222.593	293.282
1.013	179.376	222.603	222.647	293.324
1.023	179.679	222.650	222.670	293.661
1.033	179.401	222.670	222.683	294.298
1.043	178.464	222.665	222.740	295.107
1.053	177.332	222.648	222.820	295.885
1.063	176.777	222.622	222.874	296.493
1.073	175.842	222.620	222.853	296.907
1.083	173.728	222.656	222.763	297.222
1.093	171.111	222.711	222.660	297.394
1.103	169.204	222.747	222.581	297.303
1.113	168.370	222.757	222.548	296.782
1.123	168.098	222.761	222.564	295.929
1.133	168.071	222.788	222.596	294.922
1.143	168.102	222.825	222.605	294.015
1.153	168.114	222.849	222.589	293.415
1.163	168.064	222.851	222.556	293.166
1.173	167.945	222.834	222.511	293.268
1.183	167.797	222.795	222.445	293.693
1.193	167.651	222.764	222.361	294.381
1.203	167.528	222.773	222.265	295.188
1.213	167.434	222.817	222.169	295.885
1.223	167.354	222.861	222.085	296.311
1.233	167.281	222.903	222.024	296.478
1.243	167.242	223.006	221.985	296.445
1.253	167.248	223.204	221.960	296.263
1.263	167.279	223.501	221.946	296.024
1.273	167.318	223.877	221.941	295.806
1.283	167.346	224.329	221.957	295.679
1.293	167.408	224.919	222.002	295.717
1.303	167.577	225.926	222.069	295.900
1.313	167.858	227.572	222.142	296.211
1.323	168.167	229.626	222.221	296.618
1.333	168.286	231.152	222.316	297.029
1.343	167.762	231.717	222.467	297.185
1.353	165.732	233.445	222.722	296.717
1.363	161.081	242.389	223.169	295.573
1.373	154.915	263.696	223.860	295.742
1.383	150.546	293.119	224.866	300.916
1.393	148.226	317.947	225.905	311.792
1.403	148.301	329.836	226.226	323.870
1.413	148.795	333.385	225.201	331.228
1.423	149.059	332.921	222.736	334.414
1.433	149.071	331.590	220.285	335.180
1.443	148.950	330.660	219.266	335.067
1.453	148.804	330.246	219.814	334.896
1.463	148.670	330.113	220.971	334.891
1.473	148.564	330.038	221.933	335.057
1.483	148.495	329.911	222.566	335.287
1.493	148.455	329.734	222.918	335.484
1.503	148.420	329.551	223.098	335.572
1.513	148.370	329.394	223.182	335.549
1.523	148.319	329.283	223.204	335.472
1.533	148.288	329.238	223.151	335.376
1.543	148.274	329.270	223.021	335.268
1.553	148.265	329.344	222.858	335.171
1.563	148.268	329.417	222.705	335.109
1.573	148.273	329.479	222.590	335.078
1.583	148.258	329.536	222.516	335.065
1.593	148.219	329.585	222.465	335.067
1.603	148.165	329.597	222.440	335.077
1.613	148.111	329.557	222.446	335.082
1.623	148.088	329.500	222.470	335.094
1.633	148.121	329.472	222.489	335.142
1.643	148.153	329.500	222.489	335.243
1.653	147.970	329.606	222.463	335.370
1.663	147.297	329.772	222.415	335.455
1.673	145.146	329.958	222.360	335.488
1.683	143.183	330.121	222.310	335.499
1.693	141.674	330.212	222.271	335.518
1.703	140.922	330.210	222.238	335.552
1.713	140.597	330.150	222.203	335.593
1.723	140.465	330.120	222.171	335.631
1.733	140.397	330.194	222.157	335.658
1.743	140.332	330.348	222.161	335.676
1.753	140.275	330.534	222.173	335.691
1.763	140.220	330.725	222.186	335.692
1.773	140.177	330.926	222.195	335.686
1.783	140.196	331.128	222.201	335.682
1.793	140.247	331.307	222.218	335.683
1.803	140.269	331.428	222.260	335.678
1.813	140.254	331.474	222.328	335.643
1.823	140.239	331.431	222.413	335.563
1.833	140.251	331.315	222.501	335.422
1.843	140.272	331.185	222.568	335.228
1.853	140.275	331.106	222.583	335.036
1.863	140.303	331.103	222.533	334.906
1.873	140.490	331.194	222.440	334.838
1.883	140.968	331.379	222.357	334.792
1.893	141.757	331.585	222.327	334.822
1.903	142.697	331.755	222.365	335.132
1.913	143.581	331.921	222.462	336.005
1.923	143.978	332.124	222.640	337.490
1.933	143.902	332.345	222.953	339.205
1.943	144.383	332.558	223.433	340.584
1.953	145.778	332.818	224.088	341.195
1.963	147.451	333.216	224.971	341.433
1.973	148.827	333.837	226.114	342.714
1.983	149.233	334.706	227.491	345.760
1.993	149.188	335.643	228.931	348.220
2.003	149.103	336.228	230.082	349.466
2.013	149.029	336.154	230.420	349.891
2.023	148.951	335.559	229.551	349.986
2.033	148.880	334.834	226.898	349.930
2.043	148.831	334.278	223.899	349.826
2.053	148.817	333.951	222.017	349.752
2.063	148.825	333.812	221.420	349.739
2.073	148.833	333.748	221.617	349.761
2.083	148.833	333.700	222.037	349.793
2.093	148.827	333.713	222.385	349.847
2.103	148.797	333.813	222.581	349.923
2.113	148.740	333.964	222.676	350.013
2.123	148.679	334.115	222.717	350.082
2.133	148.637	334.225	222.691	350.105
2.143	148.618	334.262	222.602	350.113
2.153	148.609	334.218	222.475	350.114
2.163	148.596	334.113	222.357	350.092
2.173	148.568	333.993	222.293	350.031
2.183	148.520	333.867	222.290	349.917
2.193	148.462	333.735	222.333	349.736
2.203	148.476	333.606	222.387	349.482
2.213	148.831	333.485	222.414	349.167
2.223	149.969	333.375	222.393	348.839
2.233	152.268	333.285	222.317	348.597
2.243	155.554	333.228	222.215	348.542
2.253	158.498	333.210	222.125	348.708
2.263	160.555	333.237	222.076	349.079
2.273	162.349	333.289	222.080	349.634
2.283	164.377	333.337	222.126	350.341
2.293	166.306	333.373	222.204	351.123
2.303	167.495	333.412	222.303	351.816
2.313	168.018	333.453	222.406	352.221
2.323	168.088	333.476	222.482	352.216
2.333	168.002	333.476	222.501	351.852
2.343	167.935	333.451	222.476	351.215
2.353	167.923	333.412	222.433	350.447
2.363	167.921	333.354	222.406	349.659
2.373	167.873	333.307	222.427	348.930
2.383	167.777	333.297	222.501	348.375
2.393	167.673	333.321	222.612	348.120
2.403	167.592	333.339	222.717	348.253
2.413	167.538	333.352	222.786	348.881
2.423	167.508	333.422	222.851	350.006
2.433	167.491	333.634	222.910	351.560
2.443	167.474	334.046	222.924	353.276
2.453	167.453	334.398	222.876	354.808
2.463	167.424	333.713	222.792	355.848
2.473	167.404	330.314	222.709	356.238
2.483	167.424	322.638	222.654	355.985
2.493	167.505	312.612	222.645	355.217
2.503	167.663	304.414	222.673	354.056
2.513	167.917	300.883	222.720	352.676
2.523	168.233	300.038	222.763	351.306
2.533	168.532	300.218	222.791	350.174
2.543	168.880	300.046	222.809	349.430
2.553	169.684	299.183	222.829	349.148
2.563	171.488	298.206	222.829	349.354
2.573	174.475	297.556	222.812	350.087
2.583	177.636	297.357	222.798	351.260
2.593	178.640	297.522	222.797	352.687
2.603	178.275	297.840	222.809	354.089
2.613	178.006	298.184	222.841	355.197
2.623	178.358	298.467	222.882	355.873
2.633	178.878	298.621	222.903	356.068
2.643	179.090	298.610	222.886	355.820
2.653	178.958	298.446	222.861	355.192
2.663	178.693	298.186	222.872	354.274
2.673	178.433	297.910	222.922	353.193
2.683	178.216	297.698	222.963	352.088
2.693	178.023	297.594	222.946	351.115
2.703	177.844	297.582	222.890	350.399
2.713	177.695	297.643	222.834	349.982
2.723	177.606	297.756	222.803	349.907
2.733	177.588	297.902	222.809	350.259
2.743	177.630	298.047	222.841	351.136
2.753	177.701	298.149	222.873	352.477
2.763	177.787	298.174	222.897	354.042
2.773	177.911	298.120	222.939	355.490
2.783	178.101	298.029	222.994	356.597
2.793	178.283	297.933	223.033	357.246
2.803	178.192	297.855	223.046	357.410
2.813	177.305	297.806	223.033	357.042
2.823	174.700	297.803	222.998	356.143
2.833	169.921	297.845	222.926	354.852
2.843	163.306	297.895	222.843	353.407
2.853	156.257	297.924	222.811	352.028
2.863	151.247	297.924	222.828	350.890
2.873	148.865	297.901	222.871	350.187
2.883	148.120	297.870	222.936	350.104
2.893	148.093	297.840	223.024	350.644
2.903	148.201	297.806	223.106	351.679
2.913	148.165	297.767	223.146	352.892
2.923	148.067	297.734	223.136	354.017
2.933	148.019	297.718	223.092	354.878
2.943	148.015	297.711	223.029	355.352
2.953	147.961	297.703	222.952	355.406
2.963	147.844	297.691	222.887	355.117
2.973	147.695	297.661	222.851	354.572
2.983	147.546	297.606	222.845	353.873
2.993	147.417	297.539	222.874	353.115
3.003	147.317	297.486	222.919	352.389
3.013	147.257	297.462	222.962	351.799
3.023	147.235	297.448	222.992	351.378
3.033	147.230	297.435	223.006	351.092
3.043	147.228	297.431	222.990	350.919
3.053	147.219	297.457	222.971	350.866
3.063	147.198	297.545	222.999	350.923
3.073	147.161	297.756	223.053	351.025
3.083	147.114	298.146	223.121	351.114
3.093	147.067	298.719	223.242	351.184
3.103	147.036	299.225	223.483	351.295
3.113	147.058	299.102	223.896	351.503
3.123	147.214	297.531	224.524	351.750
3.133	147.557	294.135	225.364	351.817
3.143	148.061	289.523	226.277	351.463
3.153	148.424	285.022	227.087	350.348
3.163	147.735	282.296	227.410	348.315
3.173	144.515	281.608	226.726	346.216
3.183	137.509	281.815	224.793	344.585
3.193	128.712	282.046	222.610	342.094
3.203	119.636	281.954	221.468	338.697
3.213	113.760	281.682	221.407	335.682
3.223	111.431	281.376	221.835	333.702
3.233	110.926	281.113	222.306	332.777
3.243	110.976	280.999	222.678	332.730
3.253	111.087	281.033	222.922	333.296
3.263	111.085	281.120	223.061	334.301
3.273	110.960	281.142	223.113	335.450
3.283	110.773	281.087	223.116	336.448
3.293	110.588	281.018	223.112	337.247
3.303	110.442	281.013	223.101	337.938
3.313	110.354	281.061	223.062	338.528
3.323	110.315	281.097	223.002	338.874
3.333	110.320	281.096	222.936	338.844
3.343	110.327	281.071	222.903	338.453
3.353	110.324	281.062	222.914	337.744
3.363	110.328	281.061	222.960	336.842
3.373	110.342	281.010	223.003	335.823
3.383	110.350	280.908	222.989	334.758
3.393	110.346	280.803	222.928	333.787
3.403	110.348	280.701	222.876	333.139
3.413	110.363	280.614	222.870	333.011
3.423	110.376	280.567	222.890	333.386
3.433	110.380	280.568	222.912	334.094
3.443	110.383	280.617	222.933	335.000
3.453	110.389	280.693	222.948	335.979
3.463	110.404	280.744	222.954	336.894
3.473	110.416	280.765	222.968	337.690
3.483	110.411	280.814	222.993	338.378
3.493	110.387	280.919	223.025	338.829
3.503	110.357	281.015	223.038	338.983
3.513	110.341	281.021	223.015	338.850
3.523	110.335	280.942	222.987	338.445
3.533	110.333	280.847	222.972	337.764
3.543	110.338	280.750	222.979	336.782
3.553	110.364	280.638	223.010	335.506
3.563	110.423	280.495	223.047	334.038
3.573	110.496	280.313	223.076	332.627
3.583	110.545	280.133	223.085	331.590
3.593	110.574	279.993	223.066	331.118
3.603	110.615	279.897	223.036	331.360
3.613	110.668	279.861	223.008	332.078
3.623	110.710	279.866	222.973	333.137
3.633	110.731	279.871	222.941	334.386
3.643	110.741	279.885	222.942	335.617
3.653	110.767	279.893	222.943	336.631
3.663	110.809	279.867	222.922	337.397
3.673	110.839	279.844	222.922	337.910
3.683	110.832	279.852	222.937	338.109
3.693	110.811	279.877	222.948	337.884
3.703	110.803	279.894	222.953	337.111
3.713	110.801	279.897	222.918	335.768
3.723	110.808	279.895	222.863	334.095
3.733	110.823	279.905	222.824	332.409
3.743	110.838	279.933	222.796	331.066
3.753	110.857	279.958	222.794	330.214
3.763	110.879	279.953	222.805	329.840
3.773	110.881	279.901	222.798	329.942
3.783	110.859	279.789	222.777	330.685
3.793	110.841	279.655	222.760	331.961
3.803	110.838	279.544	222.754	333.530
3.813	110.858	279.485	222.776	335.115
3.823	110.889	279.483	222.804	336.520
3.833	110.913	279.526	222.805	337.646
3.843	110.915	279.590	222.784	338.451
3.853	110.913	279.641	222.754	338.875
3.863	110.929	279.675	222.725	338.888
3.873	110.962	279.694	222.705	338.451
3.883	110.986	279.703	222.705	337.576
3.893	110.987	279.684	222.738	336.341
3.903	110.979	279.654	222.781	334.820
3.913	110.973	279.639	222.797	333.165
3.923	110.976	279.643	222.790	331.708
3.933	110.994	279.644	222.807	330.810
3.943	111.015	279.656	222.834	330.530
3.953	111.038	279.697	222.846	330.779
3.963	111.061	279.760	222.850	331.591
3.973	111.074	279.829	222.862	332.915
3.983	111.056	279.898	222.884	334.537
3.993	111.011	279.984	222.904	336.188
4.003	110.974	280.097	222.915	337.564
4.013	110.950	280.183	222.931	338.525
4.023	110.898	280.170	222.955	339.113
4.033	110.810	280.077	222.970	339.331
4.043	110.715	279.984	222.973	339.119
4.053	110.613	279.929	222.977	338.399
4.063	110.485	279.926	222.973	337.245
4.073	110.341	279.949	222.932	335.788
4.083	110.200	279.968	222.895	334.181
4.093	110.078	279.971	222.903	332.668
4.103	109.970	279.963	222.926	331.490
4.113	109.878	279.942	222.933	330.892
4.123	109.821	279.894	222.929	330.889
4.133	109.820	279.833	222.945	331.422
4.143	109.887	279.788	222.991	332.385
4.153	110.003	279.769	223.043	333.584
4.163	110.140	279.772	223.059	334.824
4.173	110.272	279.796	223.027	335.996
4.183	110.407	279.839	222.996	337.011
4.193	110.546	279.883	222.996	337.766
4.203	110.663	279.911	223.022	338.222
4.213	110.735	279.942	223.030	338.255
4.223	110.774	280.001	222.996	337.777
4.233	110.822	280.089	222.973	336.822
4.243	110.879	280.228	223.004	335.515
4.253	110.904	280.418	223.068	334.033
4.263	110.868	280.584	223.128	332.595
4.273	110.771	280.690	223.167	331.379
4.283	110.641	280.739	223.178	330.524
4.293	110.497	280.750	223.166	330.180
4.303	110.359	280.749	223.138	330.434
4.313	110.214	280.744	223.100	331.267
4.323	110.061	280.768	223.073	332.573
4.333	109.921	280.816	223.072	334.097
4.343	109.812	280.825	223.086	335.516
4.353	109.745	280.795	223.108	336.616
4.363	109.717	280.779	223.117	337.269
4.373	109.722	280.820	223.107	337.464
4.383	109.748	280.957	223.083	337.303
4.393	109.797	281.321	223.056	336.799
4.403	109.891	282.208	223.036	335.924
4.413	110.048	283.870	223.019	334.688
4.423	110.251	286.253	222.997	333.284
4.433	110.463	288.796	222.962	332.038
4.443	110.644	290.827	222.930	331.180
4.453	110.778	292.154	222.941	330.710
4.463	110.884	293.032	222.988	330.599
4.473	110.961	223.013	330.902
4.483	111.004	222.985	331.636
4.493	111.008	222.954	332.668
4.503	110.961	222.988	333.780
4.513	110.880	223.066	334.780
4.523	110.791	223.144	335.535
4.533	110.695	223.198	335.996
4.543	110.581	223.219	336.121
4.553	110.438	223.208	335.868
4.563	110.300	223.172	335.290
4.573	110.182	223.123	334.498
4.583	110.082	223.065	333.604
4.593	110.010	223.005	332.719
4.603	109.979	222.963	331.953
4.613	109.993	222.941	331.441
4.623	110.052	222.915	331.303
4.633	110.151	222.880	331.577
4.643	110.283	222.874	332.120
4.653	110.424	222.925	332.776
4.663	110.545	223.021	333.399
4.673	110.614	223.112	333.867
4.683	110.621	223.150	334.108
4.693	110.599	223.136	334.145
4.703	110.574	223.073	334.051
4.713	110.545	222.997	333.944
4.723	110.491	222.937	333.887
4.733	110.411	222.915	333.852
4.743	110.327	222.956	333.770
4.753	110.262	223.037	333.596
4.763	110.218	223.099	333.359
4.773	110.171	223.091	333.121
4.783	110.091	223.033	332.923
4.793	109.982	222.992	332.793
4.803	109.865	223.002	332.768
4.813	109.762	223.037	332.935
4.823	109.684	223.064	333.293
4.833	109.650	223.077	333.716
4.843	109.679	223.077	334.012
4.853	109.765	223.046	334.127
4.863	109.888	222.980	334.193
4.873	110.036	222.969	334.291
4.883	110.196	223.123	334.349
4.893	110.355	223.447	334.354
4.903	110.495	223.964	334.322
4.913	110.605	224.662	334.274
4.923	110.708	225.423	334.283
4.933	110.844	226.123	334.362
4.943	111.029	226.803	334.448
4.953	111.237	227.627	334.403
4.963	111.416	228.747	334.007
4.973	111.540	230.269	332.905
4.983	111.612	231.928	331.319
4.993	111.760	333.017	232.725	330.508
5.003	112.367	333.379	230.913	333.189
5.013	113.998	333.363	226.670	342.859
5.023	117.046	333.160	222.708	360.859
5.033	121.701	333.026	220.776	383.994
5.043	127.083	332.971	220.668	405.980
5.053	130.982	332.897	221.341	418.084
5.063	133.219	332.842	222.200	423.785
5.073	133.808	332.836	222.851	426.923
5.083	133.629	332.861	223.190	430.675
5.093	133.352	332.892	223.334	435.268
5.103	133.208	332.922	223.351	439.526
5.113	133.184	332.943	223.296	442.510
5.123	133.218	332.980	223.187	444.097
5.133	133.203	333.050	223.045	444.597
5.143	133.103	333.117	222.904	444.152
5.153	132.951	333.174	222.804	442.823
5.163	132.756	333.201	222.766	441.223
5.173	132.548	333.210	222.791	440.090
5.183	132.379	333.209	222.872	439.885
5.193	132.256	333.167	223.003	440.610
5.203	132.169	333.134	223.137	441.851
5.213	132.126	333.142	223.209	443.085
5.223	132.115	333.168	223.195	443.972
5.233	132.081	333.176	223.131	444.377
5.243	131.963	333.162	223.072	444.346
5.253	131.767	333.144	223.034	444.088
5.263	131.641	333.130	222.983	443.845
5.273	131.803	333.104	222.930	443.759
5.283	132.282	333.057	222.914	443.879
5.293	132.528	333.020	222.945	444.191
5.303	132.056	333.023	223.005	444.637
5.313	130.351	333.060	223.067	445.134
5.323	128.235	333.113	223.111	445.562
5.333	126.008	333.173	223.124	445.783
5.343	124.669	333.220	223.116	445.731
5.353	124.220	333.246	223.099	445.408
5.363	124.262	333.245	223.059	444.899
5.373	124.474	333.220	223.005	444.361
5.383	124.612	333.188	222.961	443.894
5.393	124.620	333.157	222.927	443.504
5.403	124.540	333.103	222.905	443.196
5.413	124.411	333.046	222.905	442.989
5.423	124.280	333.019	222.912	442.914
5.433	124.165	332.998	222.915	442.984
5.443	124.060	332.980	222.920	443.176
5.453	123.964	332.978	222.913	443.477
5.463	123.891	333.012	222.872	443.910
5.473	123.845	333.097	222.807	444.532
5.483	123.824	333.208	222.742	445.333
5.493	123.830	333.321	222.706	446.184
5.503	123.869	333.438	222.712	446.879
5.513	123.957	333.569	222.745	447.252
5.523	124.067	333.746	222.785	447.289
5.533	124.057	334.067	222.849	447.042
5.543	123.610	334.644	222.973	446.639
5.553	122.313	335.502	223.135	446.207
5.563	119.931	336.527	223.305	445.818
5.573	117.142	337.386	223.495	445.533
5.583	114.901	337.702	223.766	445.414
5.593	113.610	337.327	224.174	445.496
5.603	112.943	336.320	224.891	445.794
5.613	112.810	335.141	226.057	446.272
5.623	113.126	334.382	227.834	446.843
5.633	113.313	334.059	229.689	447.433
5.643	112.910	333.878	230.524	448.230
5.653	112.356	333.703	230.831	450.032
5.663	111.998	333.555	233.966	454.688
5.673	111.788	333.419	244.826	464.252
5.683	111.646	333.280	265.923	478.893
5.693	111.551	333.179	296.973	491.703
5.703	111.474	333.122	318.222	499.543
5.713	111.417	333.080	329.079	503.484
5.723	111.379	333.027	332.577	505.106
5.733	111.336	332.979	332.920	505.836
5.743	111.273	332.984	332.658	506.360
5.753	111.215	333.058	332.630	506.871
5.763	111.166	333.138	332.864	507.343
5.773	111.129	333.164	333.068	507.664
5.783	111.117	333.151	333.116	507.786
5.793	111.125	333.121	333.044	507.684
5.803	111.126	333.114	332.910	507.419
5.813	111.109	333.093	332.791	507.151
5.823	111.073	333.031	332.737	507.009
5.833	111.031	332.969	332.801	507.017
5.843	111.044	332.941	333.013	507.079
5.853	111.195	332.945	333.318	507.128
5.863	111.478	332.972	333.625	507.144
5.873	111.779	333.008	333.864	507.070
5.883	111.965	333.033	334.025	506.864
5.893	111.961	333.041	334.105	506.554
5.903	111.534	333.032	334.110	506.162
5.913	110.501	333.017	334.071	505.655
5.923	109.199	333.011	334.017	505.072
5.933	107.636	332.998	333.957	504.515
5.943	106.133	332.950	333.909	504.081
5.953	105.411	332.866	333.876	503.785
5.963	104.867	332.773	333.855	503.610
5.973	104.489	332.705	333.857	503.496
5.983	104.231	332.679	333.886	503.368
5.993	104.080	332.704	333.921	503.261
6.003	104.020	332.763	333.926	503.246
6.013	104.022	332.834	333.881	503.330
6.023	104.044	332.885	333.791	503.439
6.033	104.053	332.896	333.665	503.519
6.043	104.054	332.898	333.522	503.580
6.053	104.051	333.060	333.374	503.697
6.063	104.038	333.684	333.255	503.841
6.073	104.015	335.063	333.190	503.654
6.083	103.995	337.042	333.160	502.504
6.093	103.972	338.547	333.151	499.583
6.103	103.949	338.265	333.149	495.394
6.113	103.932	336.039	333.127	492.420
6.123	103.917	333.336	333.073	494.852
6.133	103.927	333.889	332.977	503.239
6.143	104.013	342.268	332.829	511.821
6.153	104.200	360.992	332.661	517.986
6.163	104.488	388.052	332.539	521.624
6.173	104.949	417.964	332.503	523.653
6.183	105.756	436.851	332.545	524.604
6.193	107.123	445.751	332.624	524.768
6.203	108.768	447.818	332.715	524.294
6.213	110.477	447.302	332.910	523.350
6.223	111.642	446.270	333.370	522.100
6.233	111.964	445.716	334.322	520.770
6.243	111.803	445.651	335.987	519.701
6.253	111.501	445.844	338.123	519.126
6.263	111.229	446.086	339.594	519.037
6.273	111.050	446.215	338.698	519.214
6.283	110.969	446.208	335.599	519.527
6.293	110.926	446.112	332.573	520.068
6.303	110.873	445.982	330.872	521.098
6.313	110.813	445.865	330.606	522.648
6.323	110.765	445.786	331.035	524.361
6.333	110.737	445.748	331.717	525.928
6.343	110.722	445.742	332.397	527.196
6.353	110.704	445.758	332.967	528.100
6.363	110.688	445.796	333.346	528.628
6.373	110.698	445.848	333.453	528.856
6.383	110.733	445.895	333.333	528.933
6.393	110.779	445.924	333.085	529.024
6.403	110.800	445.935	332.765	529.246
6.413	110.788	445.921	332.439	529.683
6.423	110.757	445.884	332.190	530.322
6.433	110.776	445.827	332.074	531.071
6.443	110.998	445.750	332.095	531.848
6.453	111.759	445.664	332.232	532.602
6.463	113.538	445.586	332.413	533.282
6.473	116.618	445.524	332.568	533.821
6.483	121.083	445.484	332.655	534.174
6.493	127.088	445.471	332.679	534.390
6.503	132.330	445.488	332.682	534.529
6.513	134.413	445.527	332.705	534.614
6.523	134.651	445.575	332.766	534.624
6.533	133.832	445.621	332.883	534.554
6.543	132.933	445.653	333.033	534.392
6.553	132.188	445.657	333.162	534.106
6.563	131.655	445.628	333.242	533.619
6.573	131.364	445.559	333.272	532.895
6.583	131.232	445.445	333.258	532.003
6.593	131.193	445.286	333.241	531.053
6.603	131.181	445.106	333.256	530.206
6.613	131.176	444.928	333.309	529.571
6.623	131.181	444.774	333.385	529.013
6.633	131.188	444.666	333.479	528.016
6.643	131.188	444.614	333.595	525.889
6.653	131.183	444.608	333.726	522.245
6.663	131.183	444.612	333.831	517.054
6.673	131.197	444.580	333.876	510.924
6.683	131.227	444.485	333.843	503.036
6.693	131.266	444.409	333.727	490.786
6.703	131.312	444.586	333.551	465.924
6.713	131.357	445.067	333.382	432.552
6.723	131.349	445.627	333.262	418.559
6.733	131.203	445.873	333.172	458.362
6.743	130.804	445.531	333.099	522.543
6.753	130.035	444.639	333.061	547.003
6.763	129.599	443.676	333.118	515.372
6.773	132.170	443.071	333.347	437.559
6.783	141.376	442.828	333.840	347.388
6.793	154.057	442.901	334.768	302.261
6.803	166.325	443.138	336.256	283.826
6.813	173.205	443.436	338.118	282.664
6.823	175.736	443.715	338.887	286.475
6.833	176.532	443.927	335.118	289.789
6.843	176.872	444.068	323.705	291.349
6.853	177.157	444.146	309.899	291.775
6.863	177.392	444.168	300.971	291.754
6.873	177.480	444.143	297.173	291.753
6.883	177.416	444.075	296.631	291.888
6.893	177.272	443.975	297.476	292.042
6.903	177.092	443.866	298.584	292.211
6.913	176.920	443.782	299.448	292.277
6.923	176.781	443.749	299.943	291.832
6.933	176.695	443.751	300.075	290.201
6.943	176.676	443.751	299.979	286.914
6.953	176.708	443.754	299.775	283.176
6.963	176.764	443.771	299.570	284.484
6.973	176.824	443.793	299.436	301.997
6.983	176.890	443.807	299.399	348.120
6.993	176.958	443.807	299.465	438.356
7.003	177.009	443.791	299.610	525.956
7.013	177.038	443.768	299.789	575.760
7.023	177.031	443.746	299.954	590.848
7.033	176.782	443.730	300.096	584.700
7.043	175.861	443.728	300.231	566.510
7.053	174.001	443.737	300.413	545.312
7.063	171.344	443.751	300.775	530.848
