0.023
0.033
0.043
0.053
0.063
0.073
0.083
0.093
0.103
0.113
0.123
0.133
0.143
0.153
0.163
0.173
0.183
0.193
0.203
0.213
0.223
0.233
0.243
0.253	174.650
0.263	174.624
0.273	174.674	289.897
0.283	225.513	174.972	290.428
0.293	225.153	175.543	290.387
0.303	224.940	176.312	290.475
0.313	224.719	177.142	290.818
0.323	224.294	177.857	291.248
0.333	223.715	178.313	291.739
0.343	223.136	178.483	292.372
0.353	222.710	178.465	293.084
0.363	222.474	178.376	293.719
0.373	222.377	178.300	294.188
0.383	222.381	178.281	294.435
0.393	222.451	178.324	294.363
0.403	222.565	178.413	293.899
2.523	74.528	350.801	294.671	438.216
2.533	74.531	350.817	294.915	437.540
2.543	74.528	350.806	295.309	437.031
2.553	74.511	350.782	295.731	436.758
2.563	74.491	350.768	296.054	436.811
2.573	74.474	350.767	296.201	437.287
2.583	74.467	350.764	296.190	438.209
2.593	74.474	350.776	296.091	439.588
2.603	74.484	350.829	296.001	441.270
2.613	74.498	350.901	295.982	442.955
2.623	74.519	350.942	296.021	444.331
2.633	74.550	350.935	296.052	445.201
2.643	74.582	350.891	296.040	445.404
2.653	74.616	350.837	296.012	444.757
2.663	74.657	350.795	296.009	443.292
2.673	74.706	350.773	296.043	441.520
2.683	74.758	350.776	296.114	439.958
2.693	74.813	350.813	296.186	438.709
2.703	74.875	350.879	296.224	437.810
2.713	74.940	350.947	296.223	437.337
2.723	74.994	351.015	296.171	437.368
2.733	75.033	351.083	296.070	437.885
2.743	75.044	351.141	295.937	438.847
2.753	75.017	351.181	295.801	440.227
2.763	74.973	351.198	295.681	441.916
2.773	74.918	351.165	295.561	443.679
2.783	74.867	351.089	295.440	445.250
2.793	74.811	350.988	295.356	446.301
2.803	74.738	350.870	295.359	446.424
2.813	74.645	350.751	295.436	445.312
2.823	74.536	350.651	295.514	443.125
2.833	74.408	350.570	295.508	440.602
2.843	74.264	350.506	295.396	438.683
2.853	74.104	350.466	295.221	437.536
2.863	73.927	350.441	295.001	436.982
2.873	73.759	350.416	294.752	436.932
2.883	73.632	350.385	294.497	437.368
2.893	73.568	350.351	294.269	438.170
2.903	73.628	350.327	294.103	439.267
2.913	73.780	350.333	294.015	440.604
2.923	73.983	350.366	294.009	442.089
2.933	74.212	350.417	294.083	443.478
2.943	74.428	350.490	294.255	444.439
2.953	74.592	350.591	294.539	444.711
2.963	74.711	350.711	294.941	444.286
2.973	74.780	350.818	295.432	443.398
2.983	74.813	350.884	295.936	442.498
2.993	74.821	350.884	296.354	441.966
3.003	74.812	350.796	296.616	441.664
3.013	74.789	350.630	296.717	441.282
3.023	74.754	350.434	296.709	440.808
3.033	74.699	350.295	296.659	440.391
3.043	74.617	350.317	296.659	440.133
3.053	74.486	350.611	296.901	440.061
3.063	74.313	351.215	297.655	440.058
3.073	74.142	352.136	299.065	439.999
3.083	73.992	353.369	300.926	439.836
3.093	73.917	354.650	302.587	439.598
3.103	73.926	355.746	303.675	439.396
3.113	74.005	356.428	303.901	439.393
3.123	74.157	356.660	303.220	439.702
3.133	74.413	356.657	301.981	440.105
3.143	74.679	356.609	300.717	439.958
3.153	74.891	356.603	300.238	439.032
3.163	74.990	301.243	439.347
3.173	74.816	305.018	447.342
3.183	74.103	311.902	470.165
3.193	74.391	321.892	506.212
3.203	78.140	332.414	543.223
3.213	86.296	341.515	567.512
3.223	101.921	347.387	579.023
3.233	125.619	349.980	581.367
3.243	140.485	350.362	580.822
3.253	148.649	350.082	580.122
3.263	151.217	444.148	349.825	579.789
3.273	150.810	443.830	349.650	580.004
3.283	149.867	443.349	349.292	580.802
3.293	149.038	442.992	348.592	581.837
3.303	148.483	442.797	347.572	582.638
3.313	148.174	442.727	346.436	582.943
3.323	147.969	442.721	345.472	582.711
3.333	147.810	442.723	344.928	581.889
3.343	147.690	442.690	344.859	580.618
3.353	147.633	442.608	345.166	579.196
3.363	147.637	442.513	345.701	577.770
3.373	147.665	442.459	346.306	576.383
3.383	147.658	442.481	346.838	575.156
3.393	147.600	442.561	347.239	574.386
3.403	147.502	442.667	347.497	574.321
3.413	147.397	442.764	347.632	574.956
3.423	147.324	442.829	347.673	576.128
3.433	147.285	442.856	347.665	577.468
3.443	147.268	442.840	347.645	578.647
3.453	147.255	442.785	347.647	579.345
3.463	147.230	442.709	347.688	579.481
3.473	147.202	442.636	347.764	579.116
3.483	147.188	442.587	347.862	578.388
3.493	147.190	442.573	347.992	577.535
3.503	147.197	442.585	348.162	576.768
3.513	147.199	442.616	348.360	576.181
3.523	147.181	442.660	348.559	575.863
3.533	147.135	442.701	348.737	575.849
3.543	147.082	442.727	348.879	576.089
3.553	147.024	442.725	348.981	576.534
3.563	146.943	442.696	349.040	577.136
3.573	146.841	442.651	349.054	577.813
3.583	146.742	442.603	349.026	578.461
3.593	146.659	442.554	348.968	578.957
3.603	146.599	442.510	348.925	579.167
3.613	146.567	442.474	348.936	579.077
3.623	146.559	442.448	349.023	578.701
3.633	146.555	442.429	349.185	578.056
3.643	146.552	442.409	349.391	577.015
3.653	146.562	442.382	349.599	575.155
3.663	146.605	442.348	349.786	571.932
3.673	146.727	442.317	350.002	566.658
3.683	146.941	442.295	350.376	559.830
3.693	147.212	442.291	351.056	552.595
3.703	147.521	442.311	352.079	544.653
3.713	147.812	442.352	353.326	530.012
3.723	147.820	442.406	354.304	499.513
3.733	146.962	442.482	353.787	454.355
3.743	144.366	442.634	349.918	420.755
3.753	140.101	442.940	342.570	437.000
3.763	136.121	443.344	334.605	474.333
3.773	136.802	443.688	328.990	502.814
3.783	150.826	443.835	327.067	515.404
3.793	182.392	443.755	327.213	518.687
3.803	207.767	443.437	328.204	518.175
3.813	221.754	442.965	329.215	516.980
3.823	226.122	442.553	329.920	516.357
3.833	225.900	442.267	330.280	516.297
3.843	224.595	442.040	330.323	516.516
3.853	223.563	441.910	330.146	516.754
3.863	222.892	441.859	329.926	516.888
3.873	222.330	441.885	329.783	516.922
3.883	221.691	441.985	329.742	516.866
3.893	221.078	442.117	329.791	516.720
3.903	220.756	442.211	329.901	516.499
3.913	220.701	442.233	330.064	516.230
3.923	220.791	442.192	330.259	515.951
3.933	220.945	442.118	330.448	515.723
3.943	221.119	442.040	330.609	515.647
3.953	221.270	441.978	330.735	515.849
3.963	221.359	441.947	330.825	516.405
3.973	221.391	441.949	330.860	517.226
3.983	221.387	441.977	330.854	518.167
3.993	221.357	442.025	330.864	519.102
4.003	221.287	442.082	330.950	519.946
4.013	221.185	442.139	331.101	520.687
4.023	221.075	442.190	331.288	521.352
4.033	220.994	442.226	331.493	521.940
4.043	220.982	442.240	331.677	522.327
4.053	221.022	442.229	331.803	522.341
4.063	221.051	442.199	331.859	521.859
4.073	221.018	442.161	331.867	520.814
4.083	220.905	442.128	331.877	519.368
4.093	220.757	442.108	331.933	517.810
4.103	220.641	442.099	332.035	516.464
4.113	220.558	442.093	332.131	515.608
4.123	220.472	442.086	332.183	515.331
4.133	220.362	442.081	332.193	515.622
4.143	220.265	442.078	332.200	516.427
4.153	220.224	442.071	332.242	517.581
4.163	220.253	442.057	332.304	518.913
4.173	220.304	442.035	332.344	520.267
4.183	220.329	442.011	332.338	521.539
4.193	220.321	441.991	332.304	522.644
4.203	220.310	441.978	332.275	523.442
4.213	220.304	441.979	332.280	523.711
4.223	220.250	442.007	332.344	523.264
4.233	220.088	442.065	332.474	522.084
4.243	219.840	442.146	332.673	520.277
4.253	219.669	442.241	332.967	518.150
4.263	219.922	442.360	333.307	516.209
4.273	221.137	442.532	333.627	514.827
4.283	223.563	442.793	333.833	514.141
4.293	226.424	443.141	333.810	514.035
4.303	226.635	443.402	333.271	514.300
4.313	219.661	443.104	331.922	514.793
4.323	202.374	441.361	330.303	515.507
4.333	185.248	436.702	329.500	516.505
4.343	171.995	430.379	329.530	517.718
4.353	165.617	425.038	329.922	518.876
4.363	164.210	421.572	330.392	519.562
4.373	164.906	419.545	330.818	519.551
4.383	165.893	418.483	331.187	518.932
4.393	166.523	418.023	331.472	517.961
4.403	166.739	417.865	331.653	516.974
4.413	166.679	417.810	331.770	516.172
4.423	166.497	417.752	331.872	515.633
4.433	166.303	417.692	331.973	515.429
4.443	166.124	417.616	332.047	515.574
4.453	165.958	417.495	332.077	516.003
4.463	165.803	417.318	332.069	516.629
4.473	165.672	417.103	332.036	517.346
4.483	165.579	416.899	331.963	518.081
4.493	165.519	416.763	331.823	518.794
4.503	165.480	416.732	331.613	519.420
4.513	165.459	416.796	331.391	519.825
4.523	165.436	416.906	331.221	519.768
4.533	165.399	417.017	331.126	518.735
4.543	165.357	417.082	331.075	515.427
4.553	165.323	417.075	331.037	508.297
4.563	165.299	417.020	331.033	498.698
4.573	165.274	416.949	331.117	491.412
4.583	165.246	416.885	331.356	488.804
4.593	165.226	416.842	331.789	489.024
4.603	165.222	416.825	332.318	490.132
4.613	165.229	416.837	332.512	491.100
4.623	165.229	416.863	331.423	491.616
4.633	165.210	416.886	327.714	491.752
4.643	165.162	416.891	320.831	491.687
4.653	165.087	416.876	312.559	491.586
4.663	165.012	416.859	305.707	491.543
4.673	164.971	416.864	301.448	491.563
4.683	164.981	416.917	298.442	491.618
4.693	165.020	417.038	296.320	491.695
4.703	165.062	417.247	295.401	491.814
4.713	165.114	417.523	295.446	491.991
4.723	165.178	417.842	295.932	492.218
4.733	165.245	418.196	296.454	492.430
4.743	165.311	418.571	296.775	492.536
4.753	165.373	418.947	296.859	492.513
4.763	165.416	419.303	296.829	492.411
4.773	165.438	419.604	296.878	492.296
4.783	165.455	419.803	297.192	492.222
4.793	165.488	419.862	297.721	492.199
4.803	165.565	419.776	297.622	492.095
4.813	165.716	419.539	294.388	491.322
4.823	165.967	419.157	286.981	488.544
4.833	166.401	418.616	275.199	482.162
4.843	167.138	417.923	267.146	472.567
4.853	168.257	417.264	262.930	462.087
4.863	169.986	417.307	261.559	452.157
4.873	172.387	418.885	261.650	444.117
4.883	174.942	422.375	262.056	440.026
4.893	176.695	427.400	262.394	438.918
4.903	177.588	434.049	262.609	439.073
4.913	178.005	441.014	262.695	439.446
4.923	178.256	445.547	262.650	439.686
4.933	178.414	447.166	262.510	439.754
4.943	178.474	446.583	262.345	439.714
4.953	178.402	445.180	262.221	439.633
4.963	178.212	444.108	262.159	439.562
4.973	177.945	443.583	262.135	439.524
4.983	177.642	443.380	262.130	439.518
4.993	177.340	443.356	262.143	439.536
5.003	177.063	443.383	262.188	439.579
5.013	176.813	443.397	262.296	439.646
5.023	176.571	443.390	262.502	439.718
5.033	176.321	443.325	262.804	439.746
5.043	176.058	443.204	263.108	439.664
5.053	175.793	443.114	263.265	439.428
5.063	175.556	443.255	263.120	439.008
5.073	175.378	443.793	262.740	438.480
5.083	175.264	444.592	262.800	438.174
5.093	175.201	445.501	265.181	438.946
5.103	175.195	446.361	271.469	442.576
5.113	175.250	446.557	280.715	451.197
5.123	175.383	444.704	288.859	465.435
5.133	175.600	439.435	293.630	480.092
5.143	175.870	431.161	295.601	489.901
5.153	176.145	423.623	296.373	494.583
5.163	176.391	419.400	296.674	496.206
5.173	176.581	417.913	296.848	496.493
5.183	176.700	417.589	297.010	496.398
5.193	176.743	417.573	297.159	496.256
5.203	176.721	417.607	297.274	496.181
5.213	176.648	417.612	297.343	496.232
5.223	176.537	417.590	297.330	496.402
5.233	176.394	417.563	297.272	496.629
5.243	176.227	417.542	297.215	496.846
5.253	176.038	417.498	297.190	496.979
5.263	175.840	417.397	297.214	496.992
5.273	175.660	417.240	297.289	496.960
5.283	175.542	417.065	297.416	496.954
5.293	175.543	416.971	297.560	496.980
5.303	175.671	417.097	297.678	497.013
5.313	175.908	417.593	297.818	497.066
5.323	176.210	418.645	298.241	497.106
5.333	176.459	420.366	299.547	496.995
5.343	176.505	422.404	302.227	496.695
5.353	176.161	424.084	306.788	496.449
5.363	175.393	424.819	313.404	497.100
5.373	174.327	424.651	320.393	500.118
5.383	173.026	424.187	324.847	507.340
5.393	171.332	424.290	326.759	518.256
5.403	167.585	425.715	327.344	526.992
5.413	160.813	428.663	327.533	530.159
5.423	150.100	432.997	327.665	529.080
5.433	141.413	438.028	327.834	527.014
5.443	135.854	442.386	328.007	525.405
5.453	132.663	444.980	328.114	524.313
5.463	131.362	445.568	328.154	523.548
5.473	131.122	444.921	328.176	522.889
5.483	131.065	444.175	328.220	522.188
5.493	131.059	443.673	328.298	521.482
5.503	131.083	443.408	328.405	520.945
5.513	131.101	443.311	328.520	520.845
5.523	131.069	443.275	328.635	521.263
5.533	130.969	443.229	328.762	522.105
5.543	130.846	443.139	328.934	523.159
5.553	130.744	443.027	329.162	524.251
5.563	130.667	442.927	329.422	525.279
5.573	130.617	442.859	329.672	526.120
5.583	130.592	442.831	329.843	526.627
5.593	130.584	442.830	329.907	526.729
5.603	130.551	442.842	329.976	526.368
5.613	130.398	442.848	330.420	525.503
5.623	130.039	442.838	332.117	524.096
5.633	129.582	442.816	336.208	522.357
5.643	129.622	442.790	342.591	520.610
5.653	130.992	442.766	348.549	519.251
5.663	134.994	442.747	351.405	518.493
5.673	140.583	442.731	351.897	518.271
5.683	144.586	442.719	351.323	518.431
5.693	146.560	442.717	350.519	518.857
5.703	147.412	442.726	349.906	519.491
5.713	147.290	442.740	349.604	520.373
5.723	146.778	442.748	349.540	521.526
5.733	146.553	442.740	349.536	522.793
5.743	146.581	442.712	349.439	523.834
5.753	146.696	442.668	349.181	524.330
5.763	146.796	442.615	348.776	524.081
5.773	146.845	442.566	348.336	523.203
5.783	146.825	442.532	347.956	521.940
5.793	146.744	442.517	347.694	520.640
5.803	146.640	442.525	347.585	519.615
5.813	146.555	442.556	347.591	518.946
5.823	146.485	442.608	347.666	518.614
5.833	146.438	442.675	347.758	518.572
5.843	146.432	442.746	347.841	518.747
5.853	146.460	442.810	347.949	519.105
5.863	146.502	442.853	348.178	519.627
5.873	146.535	442.870	348.712	520.236
5.883	146.560	442.868	349.679	520.823
5.893	146.590	442.854	351.163	521.349
5.903	146.639	442.825	353.130	521.831
5.913	146.702	442.775	354.896	522.328
5.923	146.709	442.721	353.888	522.851
5.933	146.525	442.726	345.598	523.270
5.943	146.068	442.906	325.934	523.153
5.953	145.476	443.276	296.141	521.930
5.963	145.326	443.726	266.368	519.618
5.973	146.297	444.139	250.389	516.355
5.983	149.176	444.360	246.083	510.408
5.993	153.851	444.330	246.598	501.823
6.003	159.085	444.033	248.076	493.743
6.013	163.202	443.534	249.058	489.203
6.023	164.917	442.992	249.384	487.973
6.033	165.514	442.619	249.333	488.290
6.043	165.794	442.425	249.161	489.041
6.053	166.038	442.339	248.995	489.705
6.063	166.231	442.346	248.888	490.213
6.073	166.306	442.410	248.857	490.625
6.083	166.234	442.484	248.886	491.012
6.093	166.046	442.533	248.934	491.482
6.103	165.803	442.546	248.967	492.121
6.113	165.540	442.525	248.979	492.861
6.123	165.282	442.476	249.002	493.446
6.133	165.056	442.414	249.072	493.662
6.143	164.879	442.358	249.188	493.460
6.153	164.750	442.324	249.321	492.911
6.163	164.661	442.318	249.412	492.108
6.173	164.602	442.344	249.390	491.233
6.183	164.574	442.441	249.185	490.381
6.193	164.576	442.722	248.717	489.612
6.203	164.607	443.417	248.004	488.933
6.213	164.656	444.481	247.657	488.362
6.223	164.696	445.322	249.214	488.023
6.233	164.713	444.625	254.624	488.034
6.243	164.716	440.805	267.364	488.343
6.253	164.714	433.677	290.541	488.852
6.263	164.719	425.791	311.897	489.540
6.273	164.734	419.856	324.379	490.338
6.283	164.748	416.672	329.472	491.072
6.293	164.752	415.361	330.520	491.658
6.303	164.743	415.071	330.163	492.194
6.313	164.722	415.204	329.647	492.859
6.323	164.702	415.456	329.253	493.554
6.333	164.692	415.805	328.886	493.967
6.343	164.697	416.300	328.472	493.803
6.353	164.724	417.009	328.043	493.159
6.363	164.757	417.859	327.689	492.264
6.373	164.775	418.383	327.474	491.225
6.383	164.777	417.235	327.423	490.091
6.393	164.752	412.612	327.481	488.948
6.403	164.696	403.768	327.604	487.895
6.413	164.619	392.352	327.775	487.128
6.423	164.550	382.858	327.975	486.765
6.433	164.527	377.780	328.162	486.723
6.443	164.599	375.796	328.291	486.937
6.453	164.772	375.509	328.350	487.392
6.463	164.997	375.647	328.371	488.035
6.473	165.204	375.578	328.390	488.773
6.483	165.323	375.198	328.408	489.540
6.493	165.386	375.046	328.415	490.340
6.503	165.617	376.442	328.431	491.166
6.513	166.201	380.980	328.492	491.940
6.523	166.955	390.744	328.628	492.547
6.533	167.569	404.164	328.816	492.832
6.543	168.061	416.003	328.956	492.662
6.553	168.487	422.965	329.014	491.985
6.563	168.277	425.569	329.017	490.881
6.573	166.799	425.138	329.008	489.514
6.583	165.001	423.094	329.016	488.112
6.593	164.058	420.518	329.050	486.904
6.603	164.049	418.286	329.099	486.074
6.613	164.566	416.777	329.159	485.757
6.623	165.154	415.927	329.228	486.004
6.633	165.675	415.522	329.261	486.790
6.643	166.055	415.336	329.238	487.935
6.653	166.275	415.275	329.177	489.208
6.663	166.359	415.261	329.090	490.488
6.673	166.323	415.223	328.990	491.712
6.683	166.198	415.144	328.899	492.809
6.693	166.054	415.034	328.855	493.674
6.703	165.938	414.918	328.884	494.113
6.713	165.829	414.819	328.980	493.974
6.723	165.715	414.749	329.119	493.302
6.733	165.608	414.721	329.275	492.282
6.743	165.518	414.750	329.456	491.056
6.753	165.444	414.834	329.702	489.713
6.763	165.378	414.937	330.065	488.414
6.773	165.314	415.031	330.593	487.457
6.783	165.263	415.115	331.212	487.113
6.793	165.246	415.196	331.550	487.448
6.803	165.265	415.276	330.832	488.261
6.813	165.316	415.355	327.918	489.341
6.823	165.385	415.419	321.978	490.485
6.833	165.446	415.452	312.491	491.576
6.843	165.479	415.449	304.334	492.617
6.853	165.472	415.427	299.019	493.607
6.863	165.427	415.404	296.591	494.328
6.873	165.369	415.387	296.009	494.486
6.883	165.325	415.386	296.330	494.039
6.893	165.293	415.420	296.977	493.334
6.903	165.271	415.492	297.645	492.625
6.913	165.264	415.579	298.137	491.981
6.923	165.270	415.650	298.404	491.409
6.933	165.295	415.682	298.457	491.004
6.943	165.337	415.672	298.366	491.113
6.953	165.371	415.627	298.178	492.356
6.963	165.404	415.564	297.929	494.790
6.973	165.448	415.496	297.644	496.466
6.983	165.490	415.444	297.370	492.289
6.993	165.532	415.435	297.153	470.800
7.003	165.584	415.476	297.015	423.407
7.013	165.641	415.556	296.946	363.069
7.023	165.694	415.659	296.935	317.681
7.033	165.740	415.790	296.968	293.420
7.043	165.787	415.985	297.034	286.507
7.053	165.838	416.295	297.110	286.874
7.063	165.896	416.823	297.186	288.576
7.073	165.973	417.734	297.262	290.467
7.083	166.085	419.280	297.344	292.183
7.093	166.214	421.591	297.479	293.046
7.103	166.350	424.189	297.833	292.407
7.113	166.505	425.589	298.610	289.847
