6.243	225.820	295.822
6.253	226.685	296.215
6.263	227.870	296.590
6.273	229.453	296.868
6.283	230.501	296.961
6.293	296.871
6.303	296.679
6.313	296.454
6.323	296.181
6.333	295.851
6.343	295.482
6.353	295.126
6.363	294.870
6.373	294.769
6.383	294.809
6.393	294.903
6.403	294.886
6.413	294.585
6.423	294.085
6.433	293.700
6.443	293.653
6.453	294.083
6.463	294.533
6.473
6.483
6.493
6.503
6.513
6.523
6.533
6.543
6.553
6.563
6.573
6.583
6.593
6.603
6.613
6.623
6.633
6.643
6.653
6.663	145.756
6.673	147.720
6.683	148.960
6.693	149.607
6.703	149.791
6.713	149.646
6.723	149.369
6.733	149.091
6.743	148.883
6.753	148.764	297.116	214.896
6.763	148.704	296.769	216.556
6.773	148.678	296.390	218.099	342.840
6.783	148.676	295.913	219.267	344.446
6.793	148.674	295.513	220.137	345.505
6.803	148.655	295.367	220.774	345.924
6.813	148.633	295.460	221.181	345.223
6.823	148.633	295.591	221.371	343.458
6.833	148.659	295.626	221.340	341.982
6.843	148.707	295.528	221.144	342.333
6.853	148.783	295.318	220.860	344.092
6.863	148.915	295.099	220.605	345.803
6.873	149.050	294.962	220.437	346.812
6.883	148.972	294.920	220.350	347.437
6.893	148.497	294.937	220.330	348.062
6.903	147.458	294.955	220.327	348.455
6.913	145.310	294.952	220.288	348.516
6.923	143.348	294.926	220.210	348.508
6.933	142.107	294.886	220.112	348.635
6.943	141.213	294.838	220.003	348.784
6.953	138.738	294.778	219.889	348.774
6.963	136.217	294.714	219.783	348.649
6.973	133.736	294.661	219.701	348.564
6.983	132.368	294.625	219.660	348.560
6.993	131.816	294.615	219.694	348.575
7.003	131.724	294.629	219.798	348.542
7.013	131.830	294.657	219.948	348.480
7.023	131.949	294.685	220.119	348.456
7.033	132.025	294.708	220.303	348.486
7.043	132.059	294.733	220.497	348.516
7.053	132.070	294.770	220.681	348.495
7.063	132.061	294.818	220.834	348.455
7.073	132.020	294.870	220.952	348.477
7.083	131.931	294.925	221.032	348.592
7.093	131.820	294.976	221.083	348.740
7.103	131.709	295.019	221.101	348.865
7.113	131.613	295.050	221.090	348.953
7.123	131.539	295.064	221.043	349.030
7.133	131.516	295.069	220.955	349.122
7.143	131.556	295.089	220.830	349.212
7.153	131.587	295.178	220.721	349.263
7.163	131.561	295.381	220.686	349.244
7.173	131.500	295.761	220.746	349.163
7.183	131.504	296.343	220.898	349.071
7.193	131.714	297.185	221.098	349.086
7.203	132.143	298.228	221.288	349.528
7.213	132.391	299.386	221.426	351.027
7.223	131.248	300.540	221.492	354.420
7.233	128.448	301.555	221.535	360.144
7.243	124.321	302.271	221.671	367.027
7.253	120.934	302.548	222.039	372.624
7.263	118.996	302.314	222.814	377.135
7.273	118.164	301.578	223.938	381.099
7.283	117.969	300.360	225.047	384.440
7.293	117.942	298.890	225.545	386.994
7.303	117.926	297.548	225.063	388.686
7.313	117.870	296.643	224.424	389.652
7.323	117.759	296.255	224.955	390.031
7.333	117.610	296.216	227.040	390.006
7.343	117.454	296.310	229.778	389.856
7.353	117.314	296.380	231.935	389.816
7.363	117.191	296.370	233.390	389.896
7.373	117.076	296.307	234.199	389.965
7.383	116.978	296.237	234.573	389.938
7.393	116.908	296.161	234.621	389.829
7.403	116.853	296.057	234.419	389.684
7.413	116.798	295.922	234.070	389.525
7.423	116.744	295.778	233.677	389.357
7.433	116.700	295.642	233.335	389.156
7.443	116.683	295.525	233.090	388.902
7.453	116.705	295.434	232.938	388.636
7.463	116.768	295.355	232.844	388.467
7.473	116.872	295.291	232.811	388.437
7.483	117.022	295.255	232.854	388.504
7.493	117.206	295.262	232.997	388.562
7.503	117.396	295.319	233.262	388.558
7.513	117.565	295.426	233.621	388.499
7.523	117.705	295.562	234.003	388.388
